Unnamed: 1,Austria,Belgium,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Iceland,Ireland,Italy,Latvia,Lithuania,Luxembourg,Malta,Netherlands,Norway,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,Switzerland,United Kingdom,Belgium_rendements,Bulgaria_rendements,Croatia_rendements,Cyprus_rendements,Czech Republic_rendements,Denmark_rendements,Estonia_rendements,Finland_rendements,France_rendements,Germany_rendements,Greece_rendements,Hungary_rendements,Iceland_rendements,Ireland_rendements,Italy_rendements,Latvia_rendements,Lithuania_rendements,Luxembourg_rendements,Malta_rendements,Netherlands_rendements,Norway_rendements,Poland_rendements,Portugal_rendements,Romania_rendements,Slovakia_rendements,Slovenia_rendements,Spain_rendements,Sweden_rendements,Switzerland_rendements,United Kingdom_rendements
uaa_2010,2780000.0,1360000.0,5050000.0,1330000.0,115000.0,3520000.0,2630000.0,949000.0,2290000.0,28900000.0,16700000.0,7490000.0,5340000.0,1870000.0,4570000.0,14300000.0,1810000.0,2770000.0,131000.0,10300.0,1870000.0,1010000.0,14400000.0,3650000.0,14200000.0,1940000.0,624000.0,27500000.0,3070000.0,1530000.0,17200000.0,0.0,0.003976143141153132,0.023076923076922995,-0.1015625,-0.008450704225352101,0.0,0.018240343347639465,-0.004347826086956497,-0.0034482758620689724,-0.011834319526627168,-0.0092592592592593,-0.07612456747404839,-0.005319148936170248,-0.004357298474945481,0.021428571428571352,-0.010928961748633892,0.029739776951672958,0.0,0.10752688172043001,-0.02604166666666663,0.0,-0.07692307692307687,-0.013513513513513487,0.044117647058823595,0.005181347150259086,-0.0016000000000000458,-0.017857142857142905,0.0,-0.00649350649350644,-0.005780346820809301
uaa_2011,2760000.0,1340000.0,5090000.0,1330000.0,116000.0,3500000.0,2690000.0,946000.0,2290000.0,28900000.0,16700000.0,7400000.0,5340000.0,1870000.0,4560000.0,13900000.0,1820000.0,2810000.0,131000.0,10300.0,1860000.0,999000.0,14800000.0,3650000.0,14000000.0,1930000.0,621000.0,27000000.0,3060000.0,1530000.0,17200000.0,-0.014705882352941124,0.007920792079207928,0.0,0.008695652173912993,-0.005681818181818232,0.02281368821292773,-0.0031612223393044925,0.0,0.0,0.0,-0.012016021361815787,0.0,0.0,-0.002188183807439792,-0.027972027972028024,0.005524861878453136,0.014440433212996373,0.0,0.0,-0.005347593582887722,-0.0108910891089109,0.02777777777777768,0.0,-0.014084507042253502,-0.005154639175257714,-0.004807692307692291,-0.018181818181818188,-0.0032573289902280145,0.0,0.0
uaa_2012,2740000.0,1330000.0,5120000.0,1330000.0,117000.0,3530000.0,2620000.0,956000.0,2290000.0,28800000.0,16700000.0,7280000.0,5340000.0,1870000.0,4530000.0,13700000.0,1840000.0,2840000.0,131000.0,10300.0,1840000.0,993000.0,14500000.0,3660000.0,13700000.0,1930000.0,612000.0,26900000.0,3030000.0,1530000.0,17200000.0,-0.007462686567164201,0.005893909626718985,0.0,0.008620689655172376,0.008571428571428674,-0.026022304832713727,0.010570824524312794,0.0,-0.0034602076124568004,0.0,-0.01621621621621616,0.0,0.0,-0.006578947368421018,-0.014388489208633115,0.01098901098901095,0.01067615658362997,0.0,0.0,-0.010752688172043001,-0.006006006006005982,-0.020270270270270285,0.00273972602739736,-0.021428571428571463,0.0,-0.01449275362318836,-0.0037037037037036535,-0.009803921568627416,0.0,0.0
uaa_2013,2720000.0,1340000.0,5000000.0,1570000.0,109000.0,3520000.0,2630000.0,965000.0,2260000.0,28800000.0,16700000.0,7150000.0,5260000.0,1870000.0,4480000.0,13600000.0,1880000.0,2890000.0,131000.0,10200.0,1850000.0,987000.0,14400000.0,3700000.0,13900000.0,1890000.0,610000.0,26700000.0,3040000.0,1520000.0,17300000.0,0.007518796992481258,-0.0234375,0.18045112781954886,-0.06837606837606836,-0.0028328611898017497,0.003816793893129722,0.009414225941422494,-0.013100436681222738,0.0,0.0,-0.017857142857142905,-0.014981273408239737,0.0,-0.01103752759381893,-0.007299270072992692,0.021739130434782705,0.01760563380281699,0.0,-0.009708737864077666,0.005434782608695565,-0.0060422960725075026,-0.006896551724137945,0.010928961748633892,0.014598540145985384,-0.020725388601036232,-0.0032679738562091387,-0.0074349442379182396,0.0033003300330032292,-0.006535947712418277,0.005813953488372103
uaa_2014,2710000.0,1330000.0,4980000.0,1510000.0,109000.0,3520000.0,2650000.0,974000.0,2270000.0,28800000.0,16700000.0,6200000.0,5260000.0,1870000.0,4470000.0,13200000.0,1870000.0,2950000.0,131000.0,10200.0,1840000.0,987000.0,14400000.0,3660000.0,13800000.0,1890000.0,615000.0,26600000.0,3040000.0,1520000.0,17200000.0,-0.007462686567164201,-0.0040000000000000036,-0.03821656050955413,0.0,0.0,0.0076045627376426506,0.00932642487046631,0.004424778761061843,0.0,0.0,-0.13286713286713292,0.0,0.0,-0.0022321428571429047,-0.02941176470588236,-0.005319148936170248,0.02076124567474058,0.0,0.0,-0.00540540540540535,0.0,0.0,-0.010810810810810811,-0.007194244604316502,0.0,0.008196721311475308,-0.0037453183520599342,0.0,0.0,-0.005780346820809301
uaa_2015,2720000.0,1330000.0,5010000.0,1540000.0,127000.0,3490000.0,2630000.0,993000.0,2270000.0,28700000.0,16700000.0,6200000.0,5260000.0,1870000.0,4430000.0,12900000.0,1880000.0,3010000.0,131000.0,10200.0,1850000.0,986000.0,14400000.0,3640000.0,13900000.0,1890000.0,616000.0,26600000.0,3030000.0,1520000.0,17100000.0,0.0,0.006024096385542244,0.019867549668874274,0.16513761467889898,-0.008522727272727293,-0.007547169811320753,0.019507186858316317,0.0,-0.00347222222222221,0.0,0.0,0.0,0.0,-0.008948545861297563,-0.022727272727272707,0.005347593582887722,0.02033898305084736,0.0,0.0,0.005434782608695565,-0.0010131712259371373,0.0,-0.005464480874316946,0.007246376811594235,0.0,0.001626016260162677,0.0,-0.003289473684210509,0.0,-0.005813953488372103
uaa_2016,2670000.0,1350000.0,5020000.0,1550000.0,109000.0,3490000.0,2630000.0,1000000.0,2280000.0,28700000.0,16700000.0,6140000.0,5280000.0,1870000.0,4460000.0,12800000.0,1930000.0,2950000.0,131000.0,10400.0,1820000.0,984000.0,14400000.0,3620000.0,13500000.0,1890000.0,617000.0,26300000.0,3020000.0,1520000.0,17300000.0,0.015037593984962516,0.001996007984031989,0.006493506493506551,-0.1417322834645669,0.0,0.0,0.007049345417925457,0.004405286343612369,0.0,0.0,-0.009677419354838679,0.0038022813688212143,0.0,0.006772009029345272,-0.007751937984496138,0.02659574468085113,-0.019933554817275767,0.0,0.019607843137254832,-0.01621621621621616,-0.0020283975659228792,0.0,-0.005494505494505475,-0.02877697841726623,0.0,0.0016233766233766378,-0.011278195488721776,-0.0033003300330033403,0.0,0.011695906432748648
uaa_2017,2650000.0,1330000.0,5030000.0,1500000.0,121000.0,3520000.0,2630000.0,1000000.0,2270000.0,28700000.0,16700000.0,6100000.0,5300000.0,1870000.0,4490000.0,12800000.0,1930000.0,2940000.0,131000.0,10400.0,1820000.0,985000.0,14500000.0,3590000.0,13400000.0,1880000.0,615000.0,26300000.0,3010000.0,1510000.0,17500000.0,-0.014814814814814836,0.0019920318725099584,-0.032258064516129004,0.11009174311926606,0.008595988538681931,0.0,0.0,-0.004385964912280715,0.0,0.0,-0.006514657980456029,0.0037878787878788955,0.0,0.006726457399103047,0.0,0.0,-0.003389830508474523,0.0,0.0,0.0,0.00101626016260159,0.00694444444444442,-0.008287292817679592,-0.007407407407407418,-0.005291005291005346,-0.0032414910858995505,0.0,-0.0033112582781457123,-0.006578947368421018,0.011560693641618602
uaa_2018,2650000.0,1350000.0,5030000.0,1480000.0,132000.0,3520000.0,2630000.0,1000000.0,2270000.0,28700000.0,16600000.0,6100000.0,5300000.0,1870000.0,4520000.0,12400000.0,1940000.0,2950000.0,132000.0,10400.0,1820000.0,986000.0,14500000.0,3570000.0,13400000.0,1890000.0,612000.0,26200000.0,3000000.0,1510000.0,17400000.0,0.015037593984962516,0.0,-0.013333333333333308,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,-0.005988023952095856,0.0,0.0,0.0,0.006681514476614803,-0.03125,0.005181347150259086,0.00340136054421758,0.007633587786259444,0.0,0.0,0.0010152284263960087,0.0,-0.005571030640668551,0.0,0.005319148936170137,-0.004878048780487809,-0.0038022813688213253,-0.0033222591362126463,0.0,-0.005714285714285672
uaa_2019,2650000.0,1360000.0,5040000.0,1500000.0,125000.0,3520000.0,2630000.0,988000.0,2270000.0,28600000.0,16700000.0,6100000.0,5280000.0,1870000.0,4520000.0,13100000.0,1960000.0,2980000.0,132000.0,10400.0,1820000.0,982000.0,14500000.0,3570000.0,13800000.0,1890000.0,612000.0,26200000.0,3000000.0,1510000.0,17500000.0,0.007407407407407307,0.001988071570576455,0.013513513513513598,-0.05303030303030298,0.0,0.0,-0.01200000000000001,0.0,-0.0034843205574912606,0.006024096385542244,0.0,-0.0037735849056603765,0.0,0.0,0.056451612903225756,0.010309278350515427,0.01016949152542379,0.0,0.0,0.0,-0.0040567951318458695,0.0,0.0,0.029850746268656803,0.0,0.0,0.0,0.0,0.0,0.005747126436781658
