year,count,count_rendements
1980,,
1981,,
1982,32636.0,
1983,18602.0,-0.4300159333251624
1984,49280.0,1.6491775077948607
1985,36878.0,-0.25166396103896105
1986,23171.0,-0.37168501545636967
1987,47974.0,1.070432868672047
1988,32309.0,-0.32653103764539126
1989,44711.0,0.383855891547247
1990,31004.0,-0.3065688533023193
1991,23824.0,-0.23158302154560706
1992,26761.0,0.12327904633982545
1993,26108.0,-0.024401180822839152
1994,32962.0,0.2625248965834226
1995,36552.0,0.10891329409623207
1996,27740.0,-0.24108119938717443
1997,27740.0,0.0
1998,21213.0,-0.23529199711607784
1999,36878.0,0.7384622637062179
2000,47322.0,0.2832040783122729
2001,36878.0,-0.2207007311609822
2002,23171.0,-0.37168501545636967
2003,18602.0,-0.19718613784471972
2004,19581.0,0.052628749596817626
2005,31983.0,0.6333690822736326
2006,41774.0,0.3061313822968452
2007,30677.0,-0.26564370182410113
2008,30025.0,-0.021253707989699167
2009,38184.0,0.27174021648626145
2010,24477.0,-0.35897234443746073
2011,38184.0,0.5599950974384116
2012,33941.0,-0.11111984077100356
2013,45690.0,0.3461595120945169
2014,43079.0,-0.057145983803895795
2015,33941.0,-0.2121219155505002
2016,32309.0,-0.04808343890869449
1980,56558.0,0.7505339069609087
1981,55070.0,-0.02630927543406769
1982,62140.0,0.1283820591973852
1983,42791.0,-0.31137753459929196
1984,43535.0,0.017386833679979397
1985,62140.0,0.4273572987251637
1986,45767.0,-0.2634856775024139
1987,66233.0,0.44717809775602513
1988,51349.0,-0.22472181540923708
1989,59163.0,0.15217433640382483
1990,34233.0,-0.4213782262562751
1991,56930.0,0.663015219232904
1992,52465.0,-0.0784296504479185
1993,27163.0,-0.48226436672067097
1994,48372.0,0.7808047711961124
1995,51349.0,0.061543868353592934
1996,40558.0,-0.210150148980506
1997,34605.0,-0.14677745450959123
1998,32372.0,-0.06452824736309781
1999,35721.0,0.10345360187816621
2000,30884.0,-0.13541054281795017
2001,18977.0,-0.38553943789664546
2002,30140.0,0.588238393845181
2003,26047.0,-0.135799601857996
2004,21209.0,-0.1857411602103889
2005,25674.0,0.21052383422132115
2006,23814.0,-0.07244683337228319
2007,18977.0,-0.20311581422692537
2008,21953.0,0.15682141539758665
2009,21581.0,-0.016945292215187036
2010,21581.0,0.0
2011,16000.0,-0.25860710810435106
2012,20837.0,0.3023125
2013,21209.0,0.017852857897010077
2014,17116.0,-0.19298411051911923
2015,18605.0,0.08699462491236276
2016,8558.0,-0.5400161246976619
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,742270.0,85.73405001168497
1985,957528.0,0.28999959583439994
1986,809074.0,-0.1550388082646147
1987,1143095.0,0.4128435717870058
1988,1046600.0,-0.08441555601240491
1989,1039178.0,-0.007091534492642881
1990,942683.0,-0.09285704662723804
1991,1068868.0,0.13385729879503505
1992,1128250.0,0.0555559713640974
1993,727424.0,-0.3552634611123421
1994,749692.0,0.03061213267640328
1995,749692.0,0.0
1996,861033.0,0.14851565709651426
1997,861033.0,0.0
1998,771960.0,-0.1034489967283484
1999,742270.0,-0.03846054199699467
