year,count,count_rendements
1980,,
1981,,
1982,,
1983,,
1984,3261.0,
1985,6163.0,0.8899110702238577
1986,3946.0,-0.359727405484342
1987,3978.0,0.008109477952356725
1988,3196.0,-0.19658119658119655
1989,3848.0,0.20400500625782225
1990,3228.0,-0.16112266112266116
1991,6130.0,0.899008674101611
1992,1370.0,-0.7765089722675367
1993,6359.0,3.6416058394160586
1994,6652.0,0.046076427111181095
1995,4859.0,-0.26954299458809383
1996,13891.0,1.858818686972628
1997,10695.0,-0.23007702829169963
1998,717.0,-0.9329593267882188
1999,7206.0,9.05020920502092
2000,11543.0,0.6018595614765474
2001,12228.0,0.05934332495884953
2002,12945.0,0.058635917566241424
2003,9032.0,-0.3022788721514098
2004,5511.0,-0.38983613817537643
2005,5185.0,-0.05915441843585556
2006,6326.0,0.22005785920925747
2007,10924.0,0.7268416060701866
2008,10924.0,0.0
2009,14641.0,0.3402599780300257
2010,14804.0,0.011133119322450646
2011,13076.0,-0.11672520940286413
2012,14967.0,0.14461609054756797
2013,13337.0,-0.1089062604396338
2014,16989.0,0.2738246982079928
2015,23608.0,0.3896050385543588
2016,18945.0,-0.1975177905794646
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,14339.0,-0.24312483504882554
1985,25667.0,0.7900132505753539
1986,10181.0,-0.6033428137296919
1987,19644.0,0.929476475788233
1988,16490.0,-0.16055793117491346
1989,24806.0,0.5043056397816859
1990,17493.0,-0.294807707812626
1991,19358.0,0.10661407420110902
1992,17780.0,-0.08151668560801739
1993,18067.0,0.016141732283464494
1994,30972.0,0.7142857142857142
1995,21939.0,-0.29165052305308015
1996,20791.0,-0.05232690642235294
1997,24806.0,0.1931124044057524
1998,24376.0,-0.01733451584294121
1999,21365.0,-0.12352313751230715
2000,23946.0,0.12080505499648964
2001,31832.0,0.3293243130376682
2002,31259.0,-0.018000753958280935
2003,30829.0,-0.013756038260980818
2004,32836.0,0.06510104122741578
2005,27244.0,-0.17030088926787668
2006,30398.0,0.11576860960211421
2007,44451.0,0.4623001513257452
2008,54631.0,0.22901622010753409
2009,55922.0,0.023631271622339023
2010,65529.0,0.17179285433282065
2011,56925.0,-0.13130064551572584
2012,67823.0,0.19144488361879675
2013,63235.0,-0.06764666853427304
2014,68683.0,0.086154819324741
2015,70834.0,0.03131779334041895
2016,64095.0,-0.09513792811361776
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,7367.0,-0.8850612372259927
1990,2792.0,-0.6210126238631737
1991,2971.0,0.06411174785100293
1992,4182.0,0.4076068663749579
1993,3154.0,-0.24581539933046392
1994,8481.0,1.6889663918833229
1995,3965.0,-0.5324843768423535
1996,7104.0,0.7916771752837326
1997,4433.0,-0.37598536036036034
1998,6785.0,0.5305662079855629
1999,7134.0,0.051436993367723005
2000,6116.0,-0.14269694421082146
2001,8749.0,0.4305101373446698
2002,7247.0,-0.17167676305863522
2003,11662.0,0.6092176072857733
2004,10740.0,-0.07906019550677412
2005,12028.0,0.11992551210428304
