year,count,count_rendements
1980,,
1981,,
1982,,
1983,,
1984,,
1985,,
1986,,
1987,,
1988,,
1989,,
1990,,
1991,,
1992,,
1993,,
1994,,
1995,,
1996,,
1997,,
1998,415168.0,
1999,435926.0,0.04999903653460769
2000,552173.0,0.2666668195978217
2001,473291.0,-0.14285740157523097
2002,456685.0,-0.03508623658594823
2003,485746.0,0.06363467160077518
2004,531415.0,0.09401827292453246
2005,473291.0,-0.10937591148161041
2006,506505.0,0.07017669890194411
2007,448381.0,-0.11475503696903289
2008,448381.0,0.0
2009,373651.0,-0.16666629495897467
2010,411016.0,0.09999973237058102
2011,398561.0,-0.030302956575899764
2012,489898.0,0.22916692802356486
2013,543870.0,0.11016987209582396
2014,431775.0,-0.20610623862320043
2015,452533.0,0.0480759654912859
2016,361196.0,-0.20183500429802914
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,83950.0,-0.7675777140389152
1991,100740.0,0.19999999999999996
1992,70478.0,-0.3003970617431011
1993,85501.0,0.21315871619512472
1994,65345.0,-0.23573993286628225
1995,75451.0,0.15465605631647406
1996,85765.0,0.13669798942359934
1997,72085.0,-0.15950562583804584
1998,55223.0,-0.23391829090656868
1999,61268.0,0.1094652590406171
2000,65601.0,0.07072207351309001
2001,71686.0,0.09275773235164109
2002,69503.0,-0.030452250090673205
2003,91442.0,0.315655439333554
2004,75635.0,-0.17286367314800644
2005,73668.0,-0.02600647848218418
2006,59805.0,-0.1881821143508715
2007,76747.0,0.28328735055597365
2008,79145.0,0.031245520997563503
2009,62979.0,-0.20425800745467182
2010,82431.0,0.3088648597151431
2011,67304.0,-0.18351105773313436
2012,89443.0,0.32894033044098414
2013,58062.0,-0.35084914414766943
2014,63043.0,0.0857876063518308
2015,76835.0,0.21877131481687107
2016,66425.0,-0.13548513047439315
1980,,0.0
1981,,0.0
1982,1018234.0,14.329077907414376
1983,987687.0,-0.029999980358149547
1984,1262610.0,0.2783503275835362
1985,865499.0,-0.314515962965603
1986,967322.0,0.11764658306942
1987,1181151.0,0.22105255540554225
1988,1048781.0,-0.11206865167959046
1989,1008052.0,-0.03883460894123747
1990,1211698.0,0.20201934027212887
1991,1170969.0,-0.03361316103517542
1992,957140.0,-0.1826085916877389
1993,936775.0,-0.021276929184863236
1994,1262610.0,0.34782631902004213
1995,1140422.0,-0.09677414245095473
1996,1364433.0,0.19642816431110588
1997,1466257.0,0.07462733604361671
1998,1303339.0,-0.11111149000482179
1999,1242245.0,-0.04687498801156109
2000,1282975.0,0.032787413110940244
2001,1557898.0,0.21428554726319682
2002,1720815.0,0.10457488230936818
2003,1232063.0,-0.28402355860449846
2004,1700451.0,0.38016562464744097
2005,1618992.0,-0.04790435008124316
2006,1547715.0,-0.04402554181861307
2007,1924462.0,0.24342143094820434
2008,1771727.0,-0.07936503812494089
2009,1710633.0,-0.034482739157895126
2010,1649539.0,-0.035714264836467
2011,1700451.0,0.030864380896723276
2012,1985556.0,0.16766434316543077
2013,1914280.0,-0.03589724993905985
