site;year;count;count_rendements
1;1980;;
1;1981;;
1;1982;237,0;
1;1983;185,0;-0,21940928270042193
1;1984;616,0;2,32972972972973
1;1985;59,0;-0,9042207792207793
1;1986;45,0;-0,23728813559322037
1;1987;83,0;0,8444444444444446
1;1988;135,0;0,6265060240963856
1;1989;230,0;0,7037037037037037
1;1990;524,0;1,2782608695652176
1;1991;1057,0;1,017175572519084
1;1992;432,0;-0,5912961210974457
1;1993;797,0;0,8449074074074074
1;1994;1638,0;1,0552070263488078
1;1995;1567,0;-0,0433455433455433
1;1996;225,0;-0,8564135290363752
1;1997;337,0;0,4977777777777779
1;1998;1306,0;2,8753709198813056
1;1999;1849,0;0,41577335375191415
1;2000;1584,0;-0,14332071389940504
1;2001;2366,0;0,49368686868686873
1;2002;455,0;-0,8076923076923077
1;2003;1342,0;1,9494505494505496
1;2004;1551,0;0,15573770491803285
1;2005;1062,0;-0,31528046421663447
1;2006;322,0;-0,6967984934086628
1;2007;1728,0;4,366459627329193
1;2008;3161,0;0,8292824074074074
1;2009;1259,0;-0,6017083201518507
1;2010;832,0;-0,3391580619539317
1;2011;1323,0;0,5901442307692308
1;2012;621,0;-0,5306122448979591
1;2013;1240,0;0,9967793880837359
1;2014;2506,0;1,020967741935484
1;2015;3156,0;0,2593774940143656
1;2016;2139,0;-0,3222433460076045
3;1980;;0,0
3;1981;;0,0
3;1982;;0,0
3;1983;;0,0
3;1984;;0,0
3;1985;;0,0
3;1986;;0,0
3;1987;;0,0
3;1988;;0,0
3;1989;;0,0
3;1990;;0,0
3;1991;;0,0
3;1992;;0,0
3;1993;;0,0
3;1994;;0,0
3;1995;;0,0
3;1996;;0,0
3;1997;;0,0
3;1998;;0,0
3;1999;;0,0
3;2000;;0,0
3;2001;86558,0;39,46657316503039
3;2002;51069,0;-0,41000254164837446
3;2003;54532,0;0,06781021754880645
3;2004;70112,0;0,28570380693904496
3;2005;60591,0;-0,1357970104974897
3;2006;42413,0;-0,30001155287088843
3;2007;66650,0;0,5714521491052271
3;2008;45010,0;-0,32468117029257315
3;2009;22505,0;-0,5
3;2010;27699,0;0,23079315707620518
3;2011;43279,0;0,5624751796093721
3;2012;26833,0;-0,3799995378821137
3;2013;29430,0;0,09678381097901845
3;2014;53666,0;0,8235134216785593
3;2015;61456,0;0,14515708269667948
3;2016;64919,0;0,056349258005727654
28;1980;;0,0
28;1981;;0,0
28;1982;;0,0
28;1983;;0,0
28;1984;;0,0
28;1985;;0,0
28;1986;;0,0
28;1987;;0,0
28;1988;;0,0
28;1989;30632,0;-0,5281504644248987
28;1990;24506,0;-0,19998694176025067
28;1991;15801,0;-0,3552191300089774
28;1992;24134,0;0,527371685336371
28;1993;46400,0;0,9225988232369271
28;1994;59430,0;0,2808189655172413
28;1995;63459,0;0,06779404341241801
28;1996;18928,0;-0,7017286752076144
28;1997;9173,0;-0,5153740490278952
28;1998;35758,0;2,8981794396598715
28;1999;41885,0;0,17134627216287268
28;2000;61056,0;0,4577056225379015
28;2001;55125,0;-0,09714033018867929
28;2002;27071,0;-0,5089160997732427
28;2003;36969,0;0,3656311181707361
28;2004;43644,0;0,1805566826259839
28;2005;35806,0;-0,1795894051874255
28;2006;15394,0;-0,5700720549628554
28;2007;52968,0;2,440821099129531
28;2008;53359,0;0,007381815435734795
28;2009;22847,0;-0,5718248093105194
28;2010;15308,0;-0,32997767759443253
28;2011;23767,0;0,5525868826757252
28;2012;25219,0;0,06109311229856518
28;2013;34172,0;0,35501011142392636
28;2014;50470,0;0,47694018494674006
28;2015;71534,0;0,4173568456508816
28;2016;67287,0;-0,05937036933486173
5;1980;;0,0
5;1981;;0,0
5;1982;;0,0
5;1983;;0,0
5;1984;;0,0
5;1985;;0,0
5;1986;;0,0
5;1987;;0,0
5;1988;;0,0
5;1989;;0,0
5;1990;;0,0
5;1991;;0,0
5;1992;;0,0
5;1993;;0,0
5;1994;;0,0
5;1995;;0,0
5;1996;;0,0
5;1997;;0,0
5;1998;;0,0
5;1999;;0,0
5;2000;29248,0;-0,5653246540936585
5;2001;19888,0;-0,32002188183807445
5;2002;24861,0;0,2500502815768302
5;2003;26323,0;0,05880696673504682
5;2004;28955,0;0,09998860312274438
5;2005;15794,0;-0,45453289587290624
5;2006;26908,0;0,7036849436494872
5;2007;19596,0;-0,2717407462464695
5;2008;21351,0;0,0895590936925903
5;2009;10822,0;-0,49313849468408977
5;2010;18134,0;0,6756606911846239
5;2011;21936,0;0,20966140950700352
5;2012;11699,0;-0,46667578409919763
5;2013;20473,0;0,7499786306521925
5;2014;22521,0;0,10003419137400482
5;2015;23106,0;0,02597575596110291
5;2016;21351,0;-0,0759542975850428
7;1980;;0,0
7;1981;;0,0
7;1982;;0,0
7;1983;;0,0
7;1984;;0,0
7;1985;;0,0
7;1986;;0,0
7;1987;;0,0
7;1988;;0,0
7;1989;;0,0
7;1990;734,0;-0,9656222190998079
7;1991;345,0;-0,5299727520435967
7;1992;580,0;0,681159420289855
7;1993;792,0;0,3655172413793104
7;1994;1005,0;0,26893939393939403
7;1995;1394,0;0,38706467661691546
7;1996;242,0;-0,8263988522238164
7;1997;95,0;-0,6074380165289256
7;1998;301,0;2,168421052631579
7;1999;521,0;0,7308970099667773
7;2000;1071,0;1,055662188099808
7;2001;1489,0;0,39028944911297847
7;2002;1709,0;0,14775016789791806
7;2003;1357,0;-0,20596840257460503
7;2004;1827,0;0,34635224760501115
7;2005;1753,0;-0,04050355774493708
7;2006;1665,0;-0,05019965772960644
7;2007;2736,0;0,6432432432432433
7;2008;2912,0;0,06432748538011701
7;2009;1372,0;-0,5288461538461539
7;2010;1005,0;-0,2674927113702624
7;2011;1159,0;0,15323383084577125
7;2012;851,0;-0,26574633304572903
7;2013;1078,0;0,2667450058754406
7;2014;2076,0;0,9257884972170687
7;2015;3242,0;0,5616570327552985
7;2016;3616,0;0,1153608883405306
8;1980;;0,0
8;1981;;0,0
8;1982;;0,0
8;1983;;0,0
8;1984;;0,0
8;1985;;0,0
8;1986;;0,0
8;1987;;0,0
8;1988;;0,0
8;1989;;0,0
8;1990;;0,0
8;1991;;0,0
8;1992;;0,0
8;1993;;0,0
8;1994;;0,0
8;1995;;0,0
8;1996;;0,0
8;1997;;0,0
8;1998;;0,0
8;1999;;0,0
8;2000;;0,0
8;2001;;0,0
8;2002;;0,0
8;2003;;0,0
8;2004;;0,0
8;2005;;0,0
8;2006;;0,0
8;2007;7746,0;1,142146017699115
8;2008;15879,0;1,0499612703330752
8;2009;16344,0;0,02928395994709998
8;2010;4105,0;-0,7488374938815467
8;2011;10457,0;1,5473812423873325
8;2012;3796,0;-0,6369895763603328
8;2013;6352,0;0,6733403582718651
8;2014;12703,0;0,9998425692695214
8;2015;15802,0;0,24395812012910345
8;2016;14485,0;-0,08334388052145303
21;1980;;0,0
21;1981;;0,0
21;1982;;0,0
21;1983;;0,0
21;1984;;0,0
21;1985;;0,0
21;1986;;0,0
