year,count,count_rendements
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,,0.0
1991,,0.0
1992,,0.0
1993,,0.0
1994,,0.0
1995,,0.0
1996,,0.0
1997,,0.0
1998,,0.0
1999,,0.0
2000,15575.0,2.3866057838660577
2001,18535.0,0.19004815409309783
2002,21961.0,0.18483949285136236
2003,15731.0,-0.2836847138108465
2004,21650.0,0.3762634288983535
2005,17289.0,-0.201431870669746
2006,19002.0,0.09908034010064193
2007,16198.0,-0.14756341437743392
2008,23830.0,0.47116928015804427
2009,23519.0,-0.013050776332354186
2010,26167.0,0.11258982099579073
2011,26790.0,0.02380861390300759
2012,23207.0,-0.13374393430384468
2013,21494.0,-0.07381393545051063
2014,25544.0,0.1884246766539499
2015,26790.0,0.04877857813968056
2016,26478.0,-0.011646136618141067
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,,0.0
1991,,0.0
1992,,0.0
1993,,0.0
1994,,0.0
1995,,0.0
1996,,0.0
1997,,0.0
1998,,0.0
1999,,0.0
2000,,0.0
2001,,0.0
2002,,0.0
2003,,0.0
2004,,0.0
2005,,0.0
2006,,0.0
2007,,0.0
2008,,0.0
2009,,0.0
2010,,0.0
2011,8081.0,-0.6948032328725735
2012,5657.0,-0.2999628758816978
2013,4364.0,-0.22856637793883683
2014,4202.0,-0.037121906507791014
2015,3960.0,-0.05759162303664922
2016,5253.0,0.3265151515151514
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,101639.0,18.348753093470396
1991,89442.0,-0.12000314839776072
1992,88426.0,-0.011359316652132079
1993,91475.0,0.034480808811887975
1994,97574.0,0.06667395463241332
1995,103672.0,0.062496156763072186
1996,81311.0,-0.21568986804537382
1997,75213.0,-0.07499600300082399
1998,80295.0,0.06756810657732037
1999,90459.0,0.1265832243601719
2000,95541.0,0.05618014791231385
2001,99606.0,0.04254717869815061
2002,101639.0,0.020410417043150053
2003,92492.0,-0.08999498224106883
2004,93508.0,0.01098473381481635
2005,96557.0,0.032606835778757004
2006,91475.0,-0.052632124030365435
2007,93508.0,0.022224651544137775
2008,91475.0,-0.02174145527655391
2009,84360.0,-0.07778081443017215
2010,74197.0,-0.12047178757705068
2011,70131.0,-0.054800059301589044
2012,66065.0,-0.05797721407081036
2013,53869.0,-0.18460606977976235
2014,60983.0,0.13206111121424202
2015,73180.0,0.20000655920502441
2016,73180.0,0.0
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,,0.0
1991,,0.0
1992,,0.0
1993,,0.0
1994,,0.0
1995,,0.0
1996,4196.0,-0.9426619294889313
1997,2350.0,-0.4399428026692088
1998,3651.0,0.5536170212765958
1999,4154.0,0.13777047384278274
2000,8267.0,0.9901299951853635
2001,8057.0,-0.025402201524132084
2002,11876.0,0.4739977659178354
2003,7931.0,-0.33218255304816435
2004,16324.0,1.058252427184466
2005,10365.0,-0.36504533202646405
2006,12967.0,0.25103714423540757
2007,16114.0,0.24269298989743193
2008,14142.0,-0.12237805634851684
2009,,0.0
2010,,0.0
2011,,0.0
2012,,0.0
2013,,0.0
2014,,0.0
2015,,0.0
2016,,0.0
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,,0.0
1991,,0.0
1992,,0.0
1993,,0.0
1994,,0.0
1995,,0.0
1996,,0.0
1997,,0.0
1998,,0.0
1999,,0.0
2000,31884.0,1.2545608824777261
2001,24551.0,-0.22998996361811563
2002,24870.0,0.01299336075923585
2003,21363.0,-0.14101326899879374
2004,26783.0,0.25370968496933943
2005,24551.0,-0.08333644475973567
2006,13710.0,-0.44157060812186877
2007,23913.0,0.7442013129102845
2008,26464.0,0.10667837577886496
2009,21363.0,-0.1927524183796856
2010,22000.0,0.0298179094696438
2011,26145.0,0.18840909090909097
2012,18493.0,-0.29267546375980114
2013,18174.0,-0.01724977018331264
2014,22957.0,0.26317816661164306
2015,25189.0,0.09722524720128933
2016,28377.0,0.12656318234149833
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,,0.0
1991,,0.0
1992,,0.0
1993,,0.0
1994,,0.0
1995,,0.0
1996,,0.0
1997,,0.0
1998,,0.0
1999,,0.0
2000,,0.0
2001,,0.0
2002,,0.0
2003,,0.0
2004,2355.0,-0.9170102547838038
2005,1860.0,-0.21019108280254772
2006,2002.0,0.07634408602150544
2007,4050.0,1.022977022977023
2008,2920.0,-0.27901234567901234
2009,2496.0,-0.14520547945205475
2010,1625.0,-0.34895833333333337
2011,3320.0,1.043076923076923
2012,2449.0,-0.26234939759036147
2013,2802.0,0.14414046549612092
2014,3909.0,0.3950749464668095
2015,,0.0
2016,,0.0
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,,0.0
1991,,0.0
1992,,0.0
1993,,0.0
1994,,0.0
1995,,0.0
1996,,0.0
1997,,0.0
1998,8232.0,1.105909439754413
1999,6339.0,-0.22995626822157433
2000,11442.0,0.8050165641268339
2001,9961.0,-0.12943541338926756
2002,9055.0,-0.09095472342134325
2003,10949.0,0.20916620651573714
2004,8479.0,-0.22559137820805553
2005,6586.0,-0.22325745960608567
2006,8150.0,0.23747342848466446
2007,7491.0,-0.08085889570552152
2008,9138.0,0.21986383660392472
2009,8232.0,-0.09914642153644126
2010,8726.0,0.060009718172983506
2011,6174.0,-0.29245931698372685
2012,6503.0,0.05328798185941053
2013,4363.0,-0.3290788866676918
2014,6174.0,0.4150813660325463
2015,7080.0,0.14674441205053457
2016,7162.0,0.011581920903954712
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,,0.0
1991,,0.0
1992,,0.0
1993,,0.0
1994,,0.0
1995,,0.0
1996,,0.0
1997,,0.0
1998,,0.0
1999,,0.0
2000,,0.0
2001,,0.0
2002,,0.0
2003,,0.0
2004,,0.0
2005,,0.0
2006,,0.0
2007,,0.0
2008,2551.0,-0.6438145769338174
2009,3189.0,0.25009800078400635
2010,3597.0,0.12793979303857017
2011,3903.0,0.08507089241034205
2012,2449.0,-0.3725339482449398
2013,3418.0,0.39567170273581054
2014,4209.0,0.23142188414277354
2015,4158.0,-0.012116892373485344
2016,3827.0,-0.07960557960557957
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,,0.0
1991,,0.0
1992,,0.0
1993,,0.0
1994,,0.0
1995,,0.0
1996,,0.0
1997,,0.0
1998,9487.0,1.47896524692971
1999,9487.0,0.0
2000,11858.0,0.24992094445030033
2001,12048.0,0.016022938100860085
2002,13661.0,0.1338811420982735
2003,13281.0,-0.02781641168289295
2004,12997.0,-0.021383931932836386
2005,14040.0,0.08024928829729938
2006,14040.0,0.0
2007,14704.0,0.0472934472934472
2008,11479.0,-0.2193280739934712
2009,11763.0,0.02474083108284697
2010,9202.0,-0.21771656890249091
2011,13471.0,0.463920886763747
2012,9297.0,-0.30985079058718734
2013,12427.0,0.33666774228245666
2014,11858.0,-0.0457873984066951
2015,12617.0,0.06400742115027835
2016,,0.0
1980,5725.0,-0.5462471268922882
1981,10687.0,0.8667248908296943
1982,5047.0,-0.5277439880228314
1983,9627.0,0.9074697840301169
1984,6234.0,-0.3524462449361172
1985,5556.0,-0.10875842155919158
1986,5004.0,-0.09935205183585316
1987,3562.0,-0.28816946442845726
1988,6998.0,0.9646266142616509
1989,10433.0,0.4908545298656759
1990,9500.0,-0.0894277772452794
1991,11748.0,0.23663157894736853
1992,10815.0,-0.07941777323799792
1993,7676.0,-0.29024503005085533
1994,8185.0,0.06631057842626364
1995,8440.0,0.0311545510079414
1996,6192.0,-0.2663507109004739
1997,6149.0,-0.00694444444444442
1998,8524.0,0.38624166531143267
1999,9457.0,0.10945565462224316
2000,10136.0,0.07179866765359
2001,13190.0,0.3013022888713497
2002,11451.0,-0.13184230477634573
2003,8906.0,-0.2222513317614182
2004,10009.0,0.12384909050078607
2005,10645.0,0.06354281146967722
2006,7676.0,-0.2789102865194927
2007,10178.0,0.32595101615424693
2008,12384.0,0.21674199253291415
2009,8652.0,-0.3013565891472868
2010,5386.0,-0.3774849745723532
2011,5598.0,0.039361307092461884
2012,8270.0,0.4773133261879243
2013,6277.0,-0.24099153567110032
2014,9330.0,0.48637884339652704
2015,10687.0,0.14544480171489815
2016,12469.0,0.16674464302423497
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,,0.0
1991,,0.0
1992,,0.0
1993,,0.0
1994,,0.0
1995,,0.0
1996,,0.0
1997,,0.0
1998,,0.0
1999,5869.0,-0.5293126954848023
2000,7453.0,0.2698926563298687
2001,7042.0,-0.05514557896149197
2002,7453.0,0.0583641011076399
2003,5340.0,-0.2835099959747752
2004,4930.0,-0.07677902621722843
2005,3404.0,-0.30953346855983777
2006,1937.0,-0.43096357226792015
2007,2758.0,0.42385131646876606
2008,2993.0,0.08520667150108774
2009,1467.0,-0.5098563314400267
2010,1702.0,0.1601908657123381
2011,2347.0,0.37896592244418326
2012,293.0,-0.8751597784405625
2013,1467.0,4.006825938566553
2014,1937.0,0.3203817314246762
2015,2758.0,0.42385131646876606
2016,1467.0,-0.46809282088469906
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,,0.0
1991,,0.0
1992,,0.0
1993,,0.0
1994,25743.0,16.5480572597137
1995,30634.0,0.18999339626306178
1996,26257.0,-0.14288045962003004
1997,26772.0,0.019613817267776223
1998,25743.0,-0.03843567906768264
1999,31149.0,0.20999883463465796
2000,29861.0,-0.04134964204308322
2001,31406.0,0.05173972740363686
2002,33723.0,0.073775711647456
2003,34752.0,0.030513299528511784
2004,29861.0,-0.1407401012891344
2005,31406.0,0.05173972740363686
2006,29089.0,-0.07377571164745589
2007,31406.0,0.07965210216920493
2008,27802.0,-0.11475514232949113
2009,27545.0,-0.009243939284943492
2010,26000.0,-0.05609003448901795
2011,24713.0,-0.04949999999999999
2012,23168.0,-0.06251770323311623
2013,21109.0,-0.08887258287292821
2014,23941.0,0.13416078449950253
2015,23941.0,0.0
2016,23426.0,-0.02151121507038134
