year,count,count_rendements
1980,,
1981,,
1982,,
1983,,
1984,,
1985,,
1986,,
1987,,
1988,,
1989,,
1990,,
1991,,
1992,,
1993,,
1994,,
1995,,
1996,,
1997,,
1998,43849.0,
1999,45603.0,0.04000091222148727
2000,57881.0,0.2692366730258975
2001,54373.0,-0.06060710768646016
2002,53058.0,-0.02418479760175085
2003,48234.0,-0.09091937125409932
2004,43411.0,-0.0999917070945806
2005,46919.0,0.08080901154085374
2006,39026.0,-0.168226091775187
2007,39464.0,0.011223287039409557
2008,42095.0,0.06666835596999787
2009,39026.0,-0.07290652096448513
2010,39464.0,0.011223287039409557
2011,42972.0,0.08889114129333064
2012,34641.0,-0.19387042725495673
2013,35518.0,0.02531682110793576
2014,37710.0,0.0617151866659158
2015,42095.0,0.11628215327499336
2016,36833.0,-0.1250029694738093
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,168443.0,3.5731545081855947
1991,215607.0,0.27999976253094516
1992,185208.0,-0.14099263938554873
1993,201908.0,0.09016889119260507
1994,210153.0,0.04083542999782086
1995,188256.0,-0.10419551469643551
1996,186651.0,-0.008525624681285038
1997,210217.0,0.1262570251431816
1998,195346.0,-0.0707411864882479
1999,175422.0,-0.1019933860944171
2000,170337.0,-0.02898724219311144
2001,228024.0,0.3386639426548548
2002,197368.0,-0.13444198856260747
2003,168572.0,-0.14590004458676176
2004,182400.0,0.08203023040599855
2005,166470.0,-0.08733552631578945
2006,212030.0,0.27368294587613384
2007,207153.0,-0.02300146205725606
2008,235997.0,0.13924007858925536
2009,206865.0,-0.12344224714720953
2010,208886.0,0.009769656539288851
2011,181759.0,-0.12986509387895795
2012,203961.0,0.12215076007240366
2013,212191.0,0.04035085138825556
2014,186587.0,-0.12066487268545789
2015,196886.0,0.05519677147925628
2016,181389.0,-0.07871052284062863
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,,0.0
1991,,0.0
1992,,0.0
1993,,0.0
1994,,0.0
1995,,0.0
1996,,0.0
1997,,0.0
1998,,0.0
1999,,0.0
2000,,0.0
2001,,0.0
2002,,0.0
2003,,0.0
2004,,0.0
2005,696009.0,2.837106991052379
2006,654249.0,-0.05999922414796366
2007,654249.0,0.0
2008,654249.0,0.0
2009,675129.0,0.031914454588390706
2010,605528.0,-0.10309289039576142
2011,675129.0,0.11494266161102384
2012,591608.0,-0.12371117223523209
2013,640329.0,0.08235351786994083
2014,570728.0,-0.10869568612385194
2015,668169.0,0.17073106628726809
2016,619448.0,-0.07291718113231838
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,,0.0
1991,,0.0
1992,,0.0
1993,,0.0
1994,,0.0
1995,,0.0
1996,,0.0
1997,,0.0
1998,,0.0
1999,,0.0
2000,,0.0
2001,,0.0
2002,,0.0
2003,,0.0
