year,count,count_rendements
1980,,
1981,,
1982,,
1983,,
1984,,
1985,,
1986,,
1987,,
1988,,
1989,,
1990,,
1991,,
1992,,
1993,,
1994,,
1995,,
1996,,
1997,,
1998,117122.0,
1999,127663.0,0.0900001707621112
2000,101896.0,-0.20183608406507758
2001,77301.0,-0.2413735573525948
2002,65588.0,-0.15152455983751822
2003,91355.0,0.392861499054705
2004,71445.0,-0.21794099939795308
2005,69102.0,-0.03279445727482677
2006,80814.0,0.1694885820960319
2007,60904.0,-0.2463682035290915
2008,58561.0,-0.038470379613818495
2009,62075.0,0.06000580591178428
2010,59732.0,-0.03774466371325014
2011,63246.0,0.05882943815710173
2012,63246.0,0.0
2013,70273.0,0.11110584068557694
2014,67931.0,-0.03332716690620863
2015,59732.0,-0.12069600035329964
2016,53876.0,-0.09803790263175516
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,48180.0,-0.10572425569827015
1991,39990.0,-0.16998754669987548
1992,22645.0,-0.4337334333583396
1993,27463.0,0.21276219916096273
1994,26017.0,-0.05265265994246804
1995,28426.0,0.0925933043779068
1996,25536.0,-0.10166748751143317
1997,28426.0,0.11317355889724312
1998,26499.0,-0.06779005136142968
1999,33726.0,0.2727272727272727
2000,30354.0,-0.0999822095712507
2001,28426.0,-0.06351716412993347
2002,20718.0,-0.2711602054457187
2003,25054.0,0.20928661067670618
2004,21681.0,-0.13462920092599984
2005,29872.0,0.37779622711129557
2006,26981.0,-0.09677959292983396
2007,32763.0,0.21429895111374675
2008,28908.0,-0.11766321765406096
2009,26981.0,-0.06665974816659748
2010,26981.0,0.0
2011,31799.0,0.17857010488862524
2012,26981.0,-0.15151419855970316
2013,28426.0,0.053556206219191216
2014,33244.0,0.16949271793428555
2015,29390.0,-0.11593069426061842
2016,27463.0,-0.06556651922422596
1980,,0.0
1981,,0.0
1982,1049495.0,37.214870917234094
1983,1217414.0,0.15999980943215553
1984,1479788.0,0.21551748213836874
1985,1395828.0,-0.056737857044387385
1986,1700181.0,0.21804477342480588
1987,1689687.0,-0.006172284009761331
1988,1574242.0,-0.06832330484876781
1989,1647707.0,0.046666903817837335
1990,1500777.0,-0.08917240747293054
1991,1196424.0,-0.2027969511792891
1992,1658202.0,0.38596517622515103
1993,1301373.0,-0.2151903085390079
1994,1437808.0,0.10483927359796152
1995,1458798.0,0.014598611219300395
1996,1217414.0,-0.16546773439502938
1997,1091475.0,-0.10344796429152281
1998,1301373.0,0.19230674087816935
1999,1143949.0,-0.12096762419383222
2000,1301373.0,0.13761452652172435
2001,955040.0,-0.2661289269102709
2002,944545.0,-0.01098906852069026
2003,787121.0,-0.16666649021486535
2004,902565.0,0.14666614154621715
2005,860586.0,-0.04651077761712452
2006,755636.0,-0.12195178634093518
2007,745141.0,-0.013888962410472772
2008,608707.0,-0.18309823241507317
2009,661182.0,0.08620732142065068
2010,640192.0,-0.031746175788209596
2011,608707.0,-0.049180558332500235
2012,598212.0,-0.017241464284130092
2013,640192.0,0.0701757905224234
