year,count,count_rendements
2010,8799.0,-0.1358279316440778
2011,10653.0,0.21070576201841118
2012,8485.0,-0.20351074814606218
2013,13953.0,0.6444313494401885
2014,9082.0,-0.3491005518526482
2015,9616.0,0.058797621669235856
2016,7982.0,-0.16992512479201327
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,21767.0,1.7270107742420446
1990,11972.0,-0.4499931088344742
1991,22765.0,0.9015202138322753
1992,18155.0,-0.2025038436195915
1993,29690.0,0.6353621591847975
1994,26068.0,-0.12199393735264397
1995,19377.0,-0.25667485039128435
1996,18796.0,-0.029984001651442438
1997,14901.0,-0.20722494147690995
1998,24891.0,0.6704248037044493
1999,27658.0,0.11116467799606289
2000,35757.0,0.29282666859498163
2001,27156.0,-0.24054031378471352
2002,26068.0,-0.04006481072322876
2003,26789.0,0.027658431793770033
2004,24477.0,-0.08630408003284928
2005,22937.0,-0.06291620705151779
2006,27720.0,0.20852770632602335
2007,23774.0,-0.14235209235209234
2008,25984.0,0.0929586943720031
2009,27129.0,0.044065578817733986
2010,35908.0,0.3236020494673597
2011,26850.0,-0.2522557647320931
2012,34591.0,0.28830540037243946
2013,31426.0,-0.09149778844208034
2014,29451.0,-0.06284605104053964
2015,35009.0,0.18872024719024827
2016,37609.0,0.07426661715558858
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,,0.0
1991,,0.0
1992,,0.0
1993,,0.0
1994,,0.0
1995,,0.0
1996,,0.0
1997,,0.0
1998,,0.0
1999,,0.0
2000,287.0,-0.9923688478821558
2001,1300.0,3.529616724738676
2002,792.0,-0.39076923076923076
2003,324.0,-0.5909090909090908
2004,422.0,0.30246913580246915
2005,232.0,-0.45023696682464454
2006,416.0,0.7931034482758621
2007,497.0,0.19471153846153855
2008,189.0,-0.619718309859155
2009,881.0,3.6613756613756614
2010,290.0,-0.6708286038592508
2011,307.0,0.05862068965517242
2012,235.0,-0.23452768729641693
2013,775.0,2.297872340425532
2014,336.0,-0.5664516129032258
2015,591.0,0.7589285714285714
2016,1785.0,2.020304568527919
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,8718.0,3.8840336134453786
1985,9252.0,0.061252580867171336
1986,7473.0,-0.19228274967574577
1987,7028.0,-0.05954770507159102
1988,8540.0,0.21513944223107573
1989,9430.0,0.10421545667447307
1990,8896.0,-0.05662778366914101
1991,9875.0,0.11004946043165464
1992,10498.0,0.06308860759493662
1993,9252.0,-0.11868927414745667
1994,9074.0,-0.019239083441418114
1995,10231.0,0.1275071633237823
1996,9430.0,-0.07829146710976442
1997,11387.0,0.20752916224814433
1998,12188.0,0.07034337402300861
1999,12722.0,0.04381358713488681
2000,12989.0,0.02098726615312052
2001,13344.0,0.027330818384787126
2002,13700.0,0.026678657074340473
2003,13522.0,-0.012992700729926976
2004,15746.0,0.1644727111374058
2005,14768.0,-0.062111012320589354
2006,15835.0,0.07225081256771393
2007,15213.0,-0.039280075781496726
2008,15391.0,0.01170051929271021
2009,15035.0,-0.023130400883633273
2010,13078.0,-0.1301629531094114
2011,14323.0,0.09519804251414588
2012,14412.0,0.0062137820289045465
2013,13611.0,-0.05557868442964198
2014,13878.0,0.01961648666519733
2015,14234.0,0.025652111255224153
2016,13166.0,-0.0750316144442883
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,,0.0
1991,,0.0
1992,,0.0
1993,,0.0
1994,,0.0
1995,,0.0
1996,,0.0
1997,,0.0
1998,,0.0
1999,,0.0
2000,,0.0
2001,11180.0,-0.150843080662312
2002,11851.0,0.060017889087656595
2003,10845.0,-0.0848873512783731
2004,13304.0,0.2267404333794376
2005,13975.0,0.05043595911004206
2006,14758.0,0.05602862254025043
2007,16323.0,0.10604417942810684
2008,15652.0,-0.04110763952704777
2009,13975.0,-0.1071428571428571
2010,10845.0,-0.2239713774597496
2011,12298.0,0.13397879207007835
2012,13416.0,0.09090909090909083
2013,12633.0,-0.058363148479427585
2014,13863.0,0.0973640465447636
2015,12633.0,-0.08872538411599218
2016,11404.0,-0.09728488878334518
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,,0.0
1991,,0.0
1992,,0.0
1993,,0.0
1994,,0.0
1995,,0.0
1996,,0.0
1997,,0.0
1998,5789.0,-0.4923710978603999
1999,9146.0,0.5798929003282087
2000,5441.0,-0.4050951235512793
2001,8509.0,0.5638669362249586
2002,12561.0,0.47620166882124804
2003,6888.0,-0.4516360162407451
2004,15513.0,1.2521777003484322
2005,10883.0,-0.2984593566686006
2006,11693.0,0.07442800698336849
2007,12098.0,0.03463610707260756
2008,16729.0,0.3827905438915524
2009,9378.0,-0.4394165819833822
2010,13487.0,0.4381531243335466
2011,7120.0,-0.4720842292578038
2012,7352.0,0.03258426966292127
2013,8683.0,0.18103917301414585
2014,8972.0,0.033283427386847864
2015,6252.0,-0.30316540347748555
2016,5441.0,-0.12971849008317338
1980,8497.0,0.5616614592905715
1981,11945.0,0.4057902789219725
1982,9482.0,-0.20619506069485138
1983,10221.0,0.07793714406243413
1984,14655.0,0.4338127384796009
1985,12561.0,-0.1428863868986694
1986,15517.0,0.23533158188042358
1987,10221.0,-0.3413030869369079
1988,10468.0,0.024165932883279506
1989,12315.0,0.17644249140236923
1990,12192.0,-0.009987819732034109
1991,25245.0,1.0706200787401574
1992,15394.0,-0.3902158843335314
1993,15640.0,0.015980252046251753
1994,17980.0,0.1496163682864451
1995,16009.0,-0.10962180200222471
1996,15270.0,-0.04616153413704793
1997,15763.0,0.03228552717747224
1998,12684.0,-0.19533083803844442
1999,15270.0,0.20387890255439922
2000,14655.0,-0.04027504911591351
2001,15147.0,0.03357215967246674
2002,11822.0,-0.21951541559384702
2003,21797.0,0.8437658602605311
2004,14532.0,-0.3333027480845988
2005,17118.0,0.17795210569777042
2006,16379.0,-0.04317093118354953
2007,21920.0,0.33829904145552225
2008,14655.0,-0.3314324817518248
2009,15394.0,0.05042647560559543
2010,14162.0,-0.08003118097960249
2011,14162.0,0.0
2012,14901.0,0.052181895212540574
2013,14655.0,-0.016508959130259737
2014,17733.0,0.21003070624360287
2015,20935.0,0.18056730389668973
2016,16995.0,-0.1882015763076188
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,,0.0
1991,,0.0
1992,,0.0
1993,,0.0
1994,,0.0
1995,,0.0
1996,,0.0
1997,,0.0
1998,,0.0
1999,148.0,-0.9912915563401
2000,297.0,1.0067567567567566
2001,445.0,0.49831649831649827
2002,297.0,-0.3325842696629213
2003,742.0,1.4983164983164983
2004,594.0,-0.19946091644204855
2005,148.0,-0.7508417508417509
2006,297.0,1.0067567567567566
2007,297.0,0.0
2008,594.0,1.0
2009,742.0,0.24915824915824913
2010,594.0,-0.19946091644204855
2011,594.0,0.0
2012,1039.0,0.7491582491582491
2013,902.0,-0.13185755534167465
2014,1187.0,0.3159645232815964
2015,1039.0,-0.12468407750631849
2016,1187.0,0.14244465832531272
1980,6588.0,4.550126368997472
1981,7668.0,0.16393442622950816
1982,6426.0,-0.1619718309859155
1983,6318.0,-0.01680672268907568
1984,6264.0,-0.008547008547008517
1985,7506.0,0.19827586206896552
1986,7020.0,-0.06474820143884896
1987,6912.0,-0.01538461538461533
1988,7452.0,0.078125
1989,7884.0,0.05797101449275366
1990,8208.0,0.041095890410958846
1991,8316.0,0.013157894736842035
1992,10368.0,0.24675324675324672
1993,10044.0,-0.03125
1994,9072.0,-0.09677419354838712
1995,9882.0,0.08928571428571419
1996,9936.0,0.005464480874316946
1997,11772.0,0.1847826086956521
1998,12528.0,0.06422018348623859
1999,11826.0,-0.05603448275862066
2000,10746.0,-0.091324200913242
2001,11772.0,0.09547738693467345
2002,12852.0,0.09174311926605494
2003,10746.0,-0.16386554621848737
2004,11286.0,0.05025125628140703
2005,12150.0,0.07655502392344493
2006,12636.0,0.040000000000000036
2007,12420.0,-0.017094017094017144
2008,10854.0,-0.12608695652173918
2009,12744.0,0.17412935323383083
2010,11664.0,-0.0847457627118644
2011,9882.0,-0.1527777777777778
2012,10530.0,0.06557377049180335
2013,10206.0,-0.03076923076923077
2014,10098.0,-0.010582010582010581
2015,9774.0,-0.03208556149732622
2016,10044.0,0.027624309392265234
