year,count,count_rendements
1980,,
1981,,
1982,,
1983,,
1984,,
1985,,
1986,,
1987,,
1988,,
1989,,
1990,,
1991,,
1992,,
1993,,
1994,,
1995,,
1996,,
1997,,
1998,145795.0,
1999,166206.0,0.13999794231626606
2000,173496.0,0.04386123244648199
2001,157458.0,-0.0924401715313321
2002,172038.0,0.09259612087032743
2003,173496.0,0.008474871830641995
2004,156000.0,-0.100843823488726
2005,157458.0,0.009346153846153893
2006,170580.0,0.08333650878329468
2007,153085.0,-0.10256184781334277
2008,151627.0,-0.009524120586602236
2009,148711.0,-0.019231403378026313
2010,147253.0,-0.009804251198633596
2011,142879.0,-0.029703978866304936
2012,141421.0,-0.01020443872087573
2013,135589.0,-0.041238571357860576
2014,112262.0,-0.1720419798066215
2015,128299.0,0.14285332525698813
2016,119552.0,-0.06817668103414676
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,31944.0,-0.7328024625267666
1991,45679.0,0.42997119959929875
1992,30985.0,-0.3216795463998774
1993,44402.0,0.43301597547200266
1994,31944.0,-0.2805729471645422
1995,29069.0,-0.09000125219133481
1996,35457.0,0.21975300147923904
1997,29069.0,-0.18016188622838936
1998,24916.0,-0.1428669716880525
1999,32263.0,0.2948707657729972
2000,29069.0,-0.0989988531754642
2001,34180.0,0.17582304172830154
2002,32263.0,-0.05608543007606792
2003,32582.0,0.009887487214456092
2004,34180.0,0.0490454852372475
2005,40888.0,0.196255119953189
2006,51110.0,0.25
2007,42804.0,-0.1625122285267071
2008,44082.0,0.029857022708158043
2009,38652.0,-0.12317952905948004
2010,46638.0,0.20661285315119526
2011,45679.0,-0.020562631330674597
2012,44721.0,-0.020972438100658963
2013,40568.0,-0.09286464971713515
2014,32902.0,-0.18896667323999217
2015,34180.0,0.03884262354872048
2016,29388.0,-0.14019894675248679
1980,,0.0
1981,,0.0
1982,,0.0
1983,,0.0
1984,,0.0
1985,,0.0
1986,,0.0
1987,,0.0
1988,,0.0
1989,,0.0
1990,,0.0
1991,,0.0
1992,,0.0
1993,,0.0
1994,,0.0
1995,,0.0
1996,,0.0
1997,,0.0
1998,,0.0
1999,,0.0
2000,,0.0
2001,,0.0
2002,,0.0
2003,,0.0
2004,,0.0
2005,19781.0,-0.3269021369266367
2006,13649.0,-0.3099944391082352
2007,12660.0,-0.07245952084401786
2008,11275.0,-0.10939968404423384
2009,10286.0,-0.08771618625277167
2010,10880.0,0.05774839587789238
2011,23144.0,1.1272058823529414
2012,21166.0,-0.08546491531282407
2013,37584.0,0.7756779741094209
2014,36200.0,-0.036824180502341375
2015,44310.0,0.22403314917127082
2016,58355.0,0.31697133829835256
1980,,0.0
1981,,0.0
1982,391629.0,5.711147288150116
1983,387712.0,-0.01000181294030833
1984,473871.0,0.22222422829316613
1985,481703.0,0.01652770479729715
1986,426875.0,-0.11382117196695885
1987,477787.0,0.11926676427525629
1988,434708.0,-0.09016360846988303
1989,544364.0,0.2522520864580362
1990,450373.0,-0.172662042309925
