site;year;count;count_rendements
27;1980;;
27;1981;;
27;1982;;
27;1983;;
27;1984;;
27;1985;;
27;1986;;
27;1987;;
27;1988;;
27;1989;;
27;1990;86002,0;
27;1991;56761,0;-0,34000372084370134
27;1992;31821,0;-0,43938619826993885
27;1993;37841,0;0,18918324376983753
27;1994;46441,0;0,2272667212811501
27;1995;35261,0;-0,24073555694321824
27;1996;52461,0;0,48779104392955386
27;1997;33541,0;-0,3606488629648691
27;1998;43861,0;0,3076831340747146
27;1999;49881,0;0,13725177264540256
27;2000;64501,0;0,29309757222188804
27;2001;31821,0;-0,5066588114912947
27;2002;57621,0;0,8107853304421608
27;2003;36981,0;-0,35820273858489093
27;2004;27521,0;-0,2558070360455369
27;2005;39561,0;0,437484103048581
27;2006;82562,0;1,0869543237026362
27;2007;67942,0;-0,17707904362781912
27;2008;45581,0;-0,32911895440228434
27;2009;57621,0;0,26414514819771395
27;2010;58481,0;0,014925114107703807
27;2011;28381,0;-0,5146970811032643
27;2012;44721,0;0,5757372890313943
27;2013;55041,0;0,23076407057087267
27;2014;37841,0;-0,3124943224142003
27;2015;23221,0;-0,3863534261779551
27;2016;26661,0;0,14814176822703584
1;1980;;0,0
1;1981;;0,0
1;1982;939,0;-0,9647800157533476
1;1983;1709,0;0,8200212992545262
1;1984;1014,0;-0,40667056758338205
1;1985;1108,0;0,09270216962524658
1;1986;2347,0;1,1182310469314078
1;1987;2244,0;-0,043885811674478026
1;1988;2657,0;0,18404634581105173
1;1989;2225,0;-0,1625893865261573
1;1990;2122,0;-0,04629213483146066
1;1991;2675,0;0,26060320452403385
1;1992;2337,0;-0,12635514018691585
1;1993;2647,0;0,13264869490800169
1;1994;3614,0;0,3653192293162071
1;1995;5417,0;0,49889319313779756
1;1996;2450,0;-0,5477201402990586
1;1997;629,0;-0,743265306122449
1;1998;1089,0;0,7313195548489666
1;1999;3671,0;2,3709825528007347
1;2000;4553,0;0,24026150912557886
1;2001;4440,0;-0,024818800790687434
1;2002;6355,0;0,4313063063063063
1;2003;6928,0;0,09016522423288742
1;2004;15151,0;1,1869226327944573
1;2005;1709,0;-0,8872021648736057
1;2006;1540,0;-0,09888823873610297
1;2007;1286,0;-0,16493506493506493
1;2008;2347,0;0,8250388802488335
1;2009;1802,0;-0,23221133361738389
1;2010;779,0;-0,5677025527192009
1;2011;1831,0;1,3504492939666237
1;2012;1342,0;-0,26706717640633537
1;2013;1295,0;-0,03502235469448589
1;2014;1371,0;0,05868725868725866
1;2015;1671,0;0,21881838074398252
1;2016;742,0;-0,5559545182525434
2;1980;112733,0;150,93126684636118
2;1981;118323,0;0,04958619037903711
2;1982;117391,0;-0,007876744166391947
2;1983;129503,0;0,1031765637910913
2;1984;152795,0;0,17985683729334445
2;1985;176087,0;0,15243954317876884
2;1986;138820,0;-0,21163970082970351
2;1987;249689,0;0,7986529318541997
2;1988;383851,0;0,5373164216285058
2;1989;230124,0;-0,4004861261270649
2;1990;203106,0;-0,11740626792511866
2;1991;168634,0;-0,16972418343131168
2;1992;129503,0;-0,23204691817782885
2;1993;155590,0;0,20143934889539228
2;1994;207764,0;0,33533003406388584
2;1995;166770,0;-0,1973104098881423
2;1996;192857,0;0,15642501648977625
2;1997;181677,0;-0,05797041331141728
2;1998;190062,0;0,04615333806700894
2;1999;183540,0;-0,03431511822457933
2;2000;188199,0;0,025384112455050678
2;2001;212422,0;0,12870950430129802
2;2002;201242,0;-0,05263108340943967
2;2003;163975,0;-0,1851850011429026
2;2004;157453,0;-0,0397743558469279
2;2005;181677,0;0,1538490851238148
2;2006;184472,0;0,01538444602233624
2;2007;153727,0;-0,16666485970770628
2;2008;175155,0;0,13938995752210093
2;2009;189130,0;0,0797864748365733
2;2010;170497,0;-0,09851953682652148
2;2011;150000,0;-0,12021912409015989
2;2012;201242,0;0,3416133333333333
2;2013;177019,0;-0,12036751771498988
2;2014;176087,0;-0,005264971556725562
2;2015;184472,0;0,047618506760862545
2;2016;181677,0;-0,015151350882518733
3;1980;;0,0
3;1981;;0,0
3;1982;;0,0
3;1983;;0,0
3;1984;;0,0
3;1985;;0,0
3;1986;;0,0
3;1987;;0,0
3;1988;;0,0
3;1989;686026,0;2,7760751223324913
3;1990;617423,0;-0,10000058306828019
3;1991;665445,0;0,0777781197007561
3;1992;734048,0;0,10309341868974897
3;1993;535100,0;-0,27102859758489906
3;1994;727188,0;0,3589758923565689
3;1995;596843,0;-0,17924525707244898
3;1996;782070,0;0,31034459648517276
3;1997;1289729,0;0,6491222013374762
3;1998;768349,0;-0,40425546762149256
3;1999;500799,0;-0,3482141578891884
3;2000;500799,0;0,0
3;2001;747768,0;0,49314994638567566
3;2002;500799,0;-0,33027489809673594
3;2003;603703,0;0,20547964352963954
3;2004;514520,0;-0,14772661391445796
3;2005;521380,0;0,01333281505092132
3;2006;493939,0;-0,05263147800069046
3;2007;548821,0;0,11111088616205644
3;2008;555681,0;0,012499521701975658
3;2009;541961,0;-0,024690424902057084
3;2010;493939,0;-0,08860785185649889
3;2011;425336,0;-0,1388896199733165
3;2012;500799,0;0,17741973404555456
3;2013;466498,0;-0,06849254890684686
3;2014;445917,0;-0,04411808839480558
3;2015;445917,0;0,0
3;2016;473358,0;0,06153835803523977
28;1980;19051,0;-0,9597535058032187
28;1981;21432,0;0,12498031599391113
28;1982;32148,0;0,5
28;1983;26194,0;-0,18520592260793833
28;1984;27385,0;0,04546842788424832
28;1985;38101,0;0,3913091108270952
28;1986;35720,0;-0,06249179811553507
28;1987;34529,0;-0,033342665173572206
28;1988;47626,0;0,37930435286281106
28;1989;39292,0;-0,17498845168605381
28;1990;47626,0;0,21210424513895965
28;1991;60724,0;0,27501784739428037
28;1992;58342,0;-0,039226664910084974
28;1993;63105,0;0,0816392993041033
28;1994;126017,0;0,9969416052610729
28;1995;118294,0;-0,061285382130982335
28;1996;133833,0;0,13135915600114978
28;1997;136580,0;0,020525580387497744
28;1998;138442,0;0,013633035583540787
28;1999;144915,0;0,046756042241516305
28;2000;150349,0;0,0374978435634683
28;2001;159416,0;0,06030635388329819
28;2002;153921,0;-0,034469563908265166
28;2003;155570,0;0,010713287985395059
28;2004;159174,0;0,023166420260975817
28;2005;170956,0;0,07401962632088166
28;2006;168028,0;-0,01712721401998174
28;2007;178897,0;0,06468564763015694
28;2008;193917,0;0,08395892608596012
28;2009;168760,0;-0,12973076109882065
28;2010;177308,0;0,05065181322588286
28;2011;175904,0;-0,007918424436573646
28;2012;196053,0;0,11454543387302163
28;2013;210646,0;0,07443395408384457
28;2014;;0,0
28;2015;;0,0
28;2016;;0,0
4;1980;;0,0
4;1981;;0,0
4;1982;;0,0
4;1983;;0,0
4;1984;;0,0
4;1985;;0,0
4;1986;;0,0
4;1987;;0,0
4;1988;;0,0
4;1989;;0,0
4;1990;;0,0
4;1991;;0,0
4;1992;;0,0
4;1993;;0,0
4;1994;;0,0
4;1995;;0,0
4;1996;;0,0
4;1997;;0,0
4;1998;;0,0
4;1999;219479,0;0,04193291114001685
4;2000;621125,0;1,8299974029406
4;2001;151440,0;-0,7561843429261421
4;2002;258985,0;0,7101492340200739
4;2003;212895,0;-0,1779639747475723
4;2004;388478,0;0,8247398952535288
4;2005;276543,0;-0,28813729477602334
4;2006;599178,0;1,1666720907779262
4;2007;665021,0;0,10988888110044104
4;2008;1139096,0;0,7128722250876287
4;2009;186557,0;-0,8362236369893319
4;2010;114129,0;-0,38823523105538793
4;2011;140467,0;0,23077394877726087
4;2012;41701,0;-0,7031260011248194
4;2013;98766,0;1,368432411692765
4;2014;127298,0;0,2888848389121763
4;2015;217284,0;0,706892488491571
4;2016;168999,0;-0,22222068813166174
7;1980;;0,0
7;1981;;0,0
7;1982;;0,0
7;1983;;0,0
7;1984;;0,0
7;1985;;0,0
7;1986;;0,0
7;1987;;0,0
7;1988;;0,0
7;1989;;0,0
7;1990;102112,0;-0,3957834070024083
7;1991;106196,0;0,03999529927922274
7;1992;112323,0;0,057695205092470614
7;1993;131724,0;0,17272508747095427
7;1994;136830,0;0,03876286781452132
7;1995;140914,0;0,029847255718775223
7;1996;155210,0;0,10145194941595581
7;1997;149083,0;-0,03947554925584695
7;1998;154189,0;0,034249377863337926
7;1999;156231,0;0,01324348688946686
7;2000;157252,0;0,0065351946796730065
7;2001;162358,0;0,032470175260091994
7;2002;153168,0;-0,05660330873748132
7;2003;143978,0;-0,05999947769769143
7;2004;136830,0;-0,049646473766825516
7;2005;131724,0;-0,03731637798728349
7;2006;130703,0;-0,0077510552367070495
7;2007;115386,0;-0,11718935296052879
7;2008;117429,0;0,017705787530549744
7;2009;110281,0;-0,06087082407241817
7;2010;113344,0;0,0277745033142609
7;2011;104154,0;-0,08108060417843022
7;2012;105175,0;0,00980279201950962
7;2013;102112,0;-0,029122890420727354
7;2014;100070,0;-0,01999764963961137
7;2015;97006,0;-0,03061856700309784
7;2016;94964,0;-0,02105024431478464
8;1980;;0,0
8;1981;;0,0
8;1982;;0,0
8;1983;;0,0
8;1984;;0,0
8;1985;;0,0
8;1986;;0,0
8;1987;;0,0
8;1988;;0,0
8;1989;;0,0
8;1990;;0,0
8;1991;;0,0
8;1992;;0,0
8;1993;;0,0
8;1994;;0,0
8;1995;;0,0
8;1996;;0,0
8;1997;;0,0
8;1998;;0,0
8;1999;;0,0
8;2000;;0,0
8;2001;687378,0;6,23830082978813
8;2002;756116,0;0,10000029096072316
8;2003;680504,0;-0,10000052901935685
8;2004;701125,0;0,03030254047000458
8;2005;646135,0;-0,07843109288643257
8;2006;659883,0;0,02127728725421152
8;2007;673630,0;0,020832480909494633
8;2008;728620,0;0,08163235010317238
8;2009;611766,0;-0,16037715132716646
8;2010;625514,0;0,022472644769405248
8;2011;577397,0;-0,07692393775359141
8;2012;556776,0;-0,03571372902872716
8;2013;453669,0;-0,1851857838699944
8;2014;412427,0;-0,09090768820439576
8;2015;405553,0;-0,016667192012162158
8;2016;384932,0;-0,05084662177323307
9;1980;;0,0
9;1981;;0,0
9;1982;;0,0
9;1983;;0,0
9;1984;;0,0
9;1985;;0,0
9;1986;;0,0
9;1987;;0,0
9;1988;;0,0
9;1989;;0,0
9;1990;;0,0
9;1991;;0,0
9;1992;;0,0
9;1993;;0,0
9;1994;;0,0
9;1995;;0,0
9;1996;;0,0
9;1997;;0,0
9;1998;3813934,0;8,908072075067803
9;1999;3928352,0;0,029999994756070736
9;2000;4119048,0;0,04854351137576263
9;2001;3813934,0;-0,07407391222437809
9;2002;3546958,0;-0,0700001625618063
9;2003;3241844,0;-0,08602131742185837
9;2004;3127426,0;-0,035294110389025524
9;2005;4080909,0;0,30487787720636716
