"site";"year";"count"
1;1980;NA
1;1981;NA
1;1982;229
1;1983;330
1;1984;211
1;1985;366
1;1986;252
1;1987;382
1;1988;220
1;1989;300
1;1990;348
1;1991;263
1;1992;380
1;1993;325
1;1994;250
1;1995;110
1;1996;78
1;1997;304
1;1998;636
1;1999;984
1;2000;600
1;2001;234
1;2002;549
1;2003;755
1;2004;529
1;2005;771
1;2006;1051
1;2007;1323
1;2008;2031
1;2009;1600
1;2010;2051
1;2011;1479
1;2012;1820
1;2013;1944
1;2014;3455
1;2015;1321
1;2016;3253
2;1980;19625
2;1981;9430
2;1982;9749
2;1983;4842
2;1984;9876
2;1985;7009
2;1986;7264
2;1987;6563
2;1988;10258
2;1989;8729
2;1990;9175
2;1991;10067
2;1992;10386
2;1993;9366
2;1994;10258
2;1995;7582
2;1996;8411
2;1997;7710
2;1998;6244
2;1999;8283
2;2000;8411
2;2001;7901
2;2002;7009
2;2003;8411
2;2004;8538
2;2005;7391
2;2006;7009
2;2007;9494
2;2008;6690
2;2009;8857
2;2010;5352
2;2011;7200
2;2012;7391
2;2013;10450
2;2014;9685
2;2015;10959
2;2016;9303
3;1980;NA
3;1981;NA
3;1982;NA
3;1983;NA
3;1984;NA
3;1985;NA
3;1986;NA
3;1987;NA
3;1988;NA
3;1989;NA
3;1990;NA
3;1991;NA
3;1992;NA
3;1993;NA
3;1994;NA
3;1995;NA
3;1996;NA
3;1997;NA
3;1998;NA
3;1999;NA
3;2000;NA
3;2001;3143
3;2002;6757
3;2003;6442
3;2004;7636
3;2005;9648
3;2006;10591
3;2007;8768
3;2008;12036
3;2009;10182
3;2010;8799
3;2011;10653
3;2012;8485
3;2013;13953
3;2014;9082
3;2015;9616
3;2016;7982
28;1980;NA
28;1981;NA
28;1982;NA
28;1983;NA
28;1984;NA
28;1985;NA
28;1986;NA
28;1987;NA
28;1988;NA
28;1989;21767
28;1990;11972
28;1991;22765
28;1992;18155
28;1993;29690
28;1994;26068
28;1995;19377
28;1996;18796
28;1997;14901
28;1998;24891
28;1999;27658
28;2000;35757
28;2001;27156
28;2002;26068
28;2003;26789
28;2004;24477
28;2005;22937
28;2006;27720
28;2007;23774
28;2008;25984
28;2009;27129
28;2010;35908
28;2011;26850
28;2012;34591
28;2013;31426
28;2014;29451
28;2015;35009
28;2016;37609
5;1980;NA
5;1981;NA
5;1982;NA
5;1983;NA
5;1984;NA
5;1985;NA
5;1986;NA
5;1987;NA
5;1988;NA
5;1989;NA
5;1990;NA
5;1991;NA
5;1992;NA
5;1993;NA
5;1994;NA
5;1995;NA
5;1996;NA
5;1997;NA
5;1998;NA
5;1999;NA
5;2000;287
5;2001;1300
5;2002;792
5;2003;324
5;2004;422
5;2005;232
5;2006;416
5;2007;497
5;2008;189
5;2009;881
5;2010;290
5;2011;307
5;2012;235
5;2013;775
5;2014;336
5;2015;591
5;2016;1785
7;1980;NA
7;1981;NA
7;1982;NA
7;1983;NA
7;1984;8718
7;1985;9252
7;1986;7473
7;1987;7028
7;1988;8540
7;1989;9430
7;1990;8896
7;1991;9875
7;1992;10498
7;1993;9252
7;1994;9074
7;1995;10231
7;1996;9430
7;1997;11387
7;1998;12188
7;1999;12722
7;2000;12989
7;2001;13344
7;2002;13700
7;2003;13522
7;2004;15746
7;2005;14768
7;2006;15835
7;2007;15213
7;2008;15391
7;2009;15035
7;2010;13078
7;2011;14323
7;2012;14412
7;2013;13611
7;2014;13878
7;2015;14234
7;2016;13166
8;1980;NA
8;1981;NA
8;1982;NA
8;1983;NA
8;1984;NA
8;1985;NA
8;1986;NA
8;1987;NA
8;1988;NA
8;1989;NA
8;1990;NA
8;1991;NA
8;1992;NA
8;1993;NA
8;1994;NA
8;1995;NA
8;1996;NA
8;1997;NA
8;1998;NA
8;1999;NA
8;2000;NA
8;2001;11180
8;2002;11851
8;2003;10845
8;2004;13304
8;2005;13975
8;2006;14758
8;2007;16323
8;2008;15652
8;2009;13975
8;2010;10845
8;2011;12298
8;2012;13416
8;2013;12633
8;2014;13863
8;2015;12633
8;2016;11404
9;1980;NA
