"site";"year";"count"
1;1980;NA
1;1981;NA
1;1982;9731
1;1983;12455
1;1984;9633
1;1985;9244
1;1986;5741
1;1987;8952
1;1988;4865
1;1989;6130
1;1990;3698
1;1991;2919
1;1992;2725
1;1993;4573
1;1994;778
1;1995;2141
1;1996;1654
1;1997;1752
1;1998;1654
1;1999;389
1;2000;1654
1;2001;1654
1;2002;389
1;2003;389
1;2004;1460
1;2005;973
1;2006;487
1;2007;876
1;2008;778
1;2009;1070
1;2010;1070
1;2011;584
1;2012;1265
1;2013;584
1;2014;487
1;2015;195
1;2016;292
2;1980;NA
2;1981;NA
2;1982;NA
2;1983;8125
2;1984;6744
2;1985;10481
2;1986;13000
2;1987;8288
2;1988;9750
2;1989;9750
2;1990;8694
2;1991;8369
2;1992;7881
2;1993;6906
2;1994;5362
2;1995;7556
2;1996;5444
2;1997;6419
2;1998;4875
2;1999;6744
2;2000;5931
2;2001;6012
2;2002;4956
2;2003;7231
2;2004;5850
2;2005;8369
2;2006;5119
2;2007;4469
2;2008;3088
2;2009;3900
2;2010;4062
2;2011;2600
2;2012;4144
2;2013;3169
2;2014;4144
2;2015;4794
2;2016;4144
16;1980;NA
16;1981;NA
16;1982;NA
16;1983;NA
16;1984;391920
16;1985;634910
16;1986;340970
16;1987;658426
16;1988;415435
16;1989;250829
16;1990;70546
16;1991;337051
16;1992;270425
16;1993;270425
16;1994;293940
16;1995;125414
16;1996;380162
16;1997;583961
16;1998;309617
16;1999;223394
16;2000;458546
16;2001;372324
16;2002;301778
16;2003;297859
16;2004;685860
16;2005;317455
16;2006;548688
16;2007;305698
16;2008;305698
16;2009;160687
16;2010;54869
16;2011;62707
16;2012;97980
16;2013;172445
16;2014;94061
16;2015;113657
16;2016;160687
17;1980;323083
17;1981;402484
17;1982;514742
17;1983;407960
17;1984;317607
17;1985;391532
17;1986;257371
17;1987;243681
17;1988;290227
17;1989;366891
17;1990;298441
17;1991;413436
17;1992;273799
17;1993;251895
17;1994;265585
17;1995;287489
17;1996;221777
17;1997;276537
17;1998;216301
17;1999;243681
17;2000;216301
17;2001;292965
17;2002;282013
17;2003;323083
17;2004;336773
17;2005;366891
17;2006;238205
17;2007;273799
17;2008;342249
17;2009;262847
17;2010;208087
17;2011;169755
17;2012;257371
17;2013;238205
17;2014;254633
17;2015;292965
17;2016;254633
28;1980;NA
28;1981;NA
28;1982;NA
28;1983;NA
28;1984;NA
28;1985;NA
28;1986;NA
28;1987;NA
28;1988;NA
28;1989;51988
28;1990;34832
28;1991;51250
28;1992;36696
28;1993;48839
28;1994;43147
28;1995;38909
28;1996;34922
28;1997;30404
28;1998;23992
28;1999;21540
28;2000;18580
28;2001;19100
28;2002;25392
28;2003;20486
28;2004;20367
28;2005;16541
28;2006;16434
28;2007;14195
28;2008;14581
28;2009;13675
28;2010;11249
28;2011;12022
28;2012;12769
28;2013;16594
28;2014;14355
28;2015;14875
28;2016;9597
6;1980;NA
6;1981;NA
6;1982;NA
6;1983;NA
6;1984;NA
6;1985;NA
6;1986;NA
6;1987;NA
6;1988;NA
6;1989;NA
6;1990;NA
6;1991;NA
6;1992;NA
6;1993;NA
6;1994;NA
6;1995;NA
6;1996;NA
6;1997;NA
6;1998;NA
6;1999;NA
6;2000;NA
6;2001;NA
6;2002;NA
6;2003;NA
6;2004;NA
6;2005;120060
6;2006;130866
6;2007;93647
6;2008;148875
6;2009;103252
6;2010;78039
6;2011;92446
6;2012;105653
6;2013;166884
6;2014;159680
6;2015;128464
6;2016;109255
7;1980;NA
7;1981;NA
7;1982;NA
7;1983;NA
7;1984;5596
7;1985;4641
7;1986;3230
7;1987;3776
7;1988;3640
7;1989;4095
7;1990;4550
7;1991;4186
7;1992;3185
7;1993;2912
7;1994;3230
7;1995;3412
7;1996;2730
7;1997;2866
7;1998;3003
7;1999;3003
7;2000;2821
7;2001;2958
7;2002;3140
7;2003;3458
7;2004;3140
7;2005;3094
7;2006;2821
7;2007;2730
7;2008;2730
7;2009;2594
7;2010;2412
7;2011;2184
7;2012;2184
7;2013;2366
