"site";"year";"count"
14;1980;NA
14;1981;NA
14;1982;NA
14;1983;NA
14;1984;NA
14;1985;NA
14;1986;NA
14;1987;NA
14;1988;NA
14;1989;NA
14;1990;NA
14;1991;NA
14;1992;NA
14;1993;NA
14;1994;NA
14;1995;NA
14;1996;NA
14;1997;NA
14;1998;75424
14;1999;70145
14;2000;93526
14;2001;69390
14;2002;71653
14;2003;72407
14;2004;43746
14;2005;64865
14;2006;76179
14;2007;52797
14;2008;48272
14;2009;61094
14;2010;29416
14;2011;21873
14;2012;33941
14;2013;21873
14;2014;19610
14;2015;22627
14;2016;12068
27;1980;NA
27;1981;NA
27;1982;NA
27;1983;NA
27;1984;NA
27;1985;NA
27;1986;NA
27;1987;NA
27;1988;NA
27;1989;NA
27;1990;33606
27;1991;66876
27;1992;30245
27;1993;25540
27;1994;36966
27;1995;45032
27;1996;30917
27;1997;29573
27;1998;23860
27;1999;22516
27;2000;25540
27;2001;22180
27;2002;18147
27;2003;13778
27;2004;18483
27;2005;14114
27;2006;19491
27;2007;9410
27;2008;12434
27;2009;6049
27;2010;12770
27;2011;10754
27;2012;17139
27;2013;7057
27;2014;14451
27;2015;8738
27;2016;9074
1;1980;NA
1;1981;NA
1;1982;141423
1;1983;120209
1;1984;185264
1;1985;96167
1;1986;108896
1;1987;72126
1;1988;76368
1;1989;80611
1;1990;120209
1;1991;56569
1;1992;53741
1;1993;62226
1;1994;65054
1;1995;74954
1;1996;62226
1;1997;22628
1;1998;43841
1;1999;62226
1;2000;39598
1;2001;56569
1;2002;55155
1;2003;31113
1;2004;53741
1;2005;19799
1;2006;22628
1;2007;18385
1;2008;36770
1;2009;31113
1;2010;11314
1;2011;7071
1;2012;7071
1;2013;7071
1;2014;25456
1;2015;9900
1;2016;15556
2;1980;21714
2;1981;21143
2;1982;5714
2;1983;16571
2;1984;17143
2;1985;19429
2;1986;21714
2;1987;21714
2;1988;19429
2;1989;17143
2;1990;23429
2;1991;28571
2;1992;24000
2;1993;32571
2;1994;30286
2;1995;36000
2;1996;28571
2;1997;19429
2;1998;21143
2;1999;19429
2;2000;15429
2;2001;21714
2;2002;13143
2;2003;12000
2;2004;12571
2;2005;8000
2;2006;12571
2;2007;12571
2;2008;8571
2;2009;16571
2;2010;10857
2;2011;12000
2;2012;10857
2;2013;12000
2;2014;12571
2;2015;16571
2;2016;10286
3;1980;NA
3;1981;NA
3;1982;NA
3;1983;NA
3;1984;NA
3;1985;NA
3;1986;NA
3;1987;NA
3;1988;NA
3;1989;3702669
3;1990;1518094
3;1991;2258628
3;1992;1592148
3;1993;1332961
3;1994;1518094
3;1995;1332961
3;1996;1295934
3;1997;999721
3;1998;1073774
3;1999;1073774
3;2000;1295934
3;2001;1036747
3;2002;1221881
3;2003;1295934
3;2004;1518094
3;2005;1999441
3;2006;1888361
3;2007;1518094
3;2008;1481068
3;2009;1221881
3;2010;1036747
3;2011;1221881
3;2012;1777281
3;2013;1147827
3;2014;1073774
3;2015;1110801
3;2016;1332961
28;1980;NA
28;1981;NA
28;1982;NA
28;1983;NA
28;1984;NA
28;1985;NA
28;1986;NA
28;1987;NA
28;1988;NA
28;1989;166040
28;1990;249060
28;1991;298176
28;1992;287277
28;1993;406809
28;1994;331295
28;1995;169103
28;1996;174723
28;1997;69905
28;1998;108010
28;1999;96387
28;2000;101368
28;2001;92343
28;2002;50322
28;2003;73781
28;2004;92769
28;2005;122443
28;2006;98984
28;2007;117249
28;2008;98984
28;2009;97324
28;2010;56751
28;2011;35166
28;2012;47512
28;2013;40147
28;2014;42744
28;2015;46065
28;2016;42531
4;1980;NA
4;1981;NA
4;1982;NA
4;1983;NA
4;1984;NA
4;1985;NA
4;1986;NA
4;1987;NA
4;1988;NA
4;1989;NA
4;1990;NA
4;1991;NA
4;1992;NA
4;1993;NA
4;1994;NA
4;1995;NA
4;1996;NA
4;1997;NA
4;1998;NA
4;1999;148656
4;2000;63922
4;2001;49057
4;2002;80274
4;2003;71355
4;2004;95140
4;2005;62436
4;2006;72842
4;2007;47570
4;2008;80274
4;2009;38651
4;2010;26758
4;2011;13379
4;2012;23785
4;2013;80274
4;2014;98113
4;2015;29731
4;2016;31218
7;1980;NA
7;1981;NA
7;1982;NA
7;1983;NA
7;1984;73656
7;1985;67387
7;1986;65036
7;1987;44664
7;1988;44664
7;1989;60335
7;1990;78357
7;1991;78357
7;1992;68171
7;1993;74439
7;1994;55634
7;1995;41529
7;1996;43096
7;1997;38395
7;1998;31343
7;1999;26641
7;2000;27425
7;2001;25858
7;2002;24291
7;2003;23507
7;2004;25858
7;2005;32910
7;2006;30559
7;2007;27425
7;2008;24291
7;2009;17239
7;2010;18022
7;2011;16455
7;2012;14104
7;2013;10186
7;2014;11754
7;2015;7836
7;2016;8619
8;1980;NA
8;1981;NA
8;1982;NA
8;1983;NA
8;1984;NA
8;1985;NA
8;1986;NA
8;1987;NA
8;1988;NA
8;1989;NA
8;1990;NA
8;1991;NA
8;1992;NA
8;1993;NA
8;1994;NA
8;1995;NA
8;1996;NA
8;1997;NA
8;1998;NA
8;1999;NA
8;2000;529799
8;2001;890061
8;2002;381455
8;2003;683440
8;2004;598672
8;2005;805294
8;2006;699334
8;2007;413243
8;2008;752314
8;2009;911253
8;2010;450329
8;2011;354965
8;2012;354965
8;2013;360263
8;2014;376157
8;2015;407945
8;2016;434435
13;1980;697556
13;1981;516000
13;1982;382222
13;1983;372667
13;1984;449111
13;1985;506444
13;1986;363111
13;1987;401333
13;1988;258000
13;1989;296222
13;1990;296222
13;1991;267556
13;1992;191111
13;1993;200667
13;1994;181556
13;1995;191111
13;1996;229333
13;1997;191111
13;1998;152889
13;1999;105111
13;2000;152889
13;2001;162444
13;2002;152889
13;2003;124222
13;2004;133778
13;2005;133778
13;2006;133778
13;2007;124222
13;2008;114667
13;2009;86000
13;2010;86000
13;2011;95556
13;2012;124222
13;2013;76444
13;2014;76444
13;2015;86000
13;2016;76444
