"site";"year";"count"
16;1980;NA
16;1981;NA
16;1982;NA
16;1983;NA
16;1984;9421
16;1985;14132
16;1986;6972
16;1987;19973
16;1988;44279
16;1989;14697
16;1990;13095
16;1991;9421
16;1992;17618
16;1993;15074
16;1994;16299
16;1995;21480
16;1996;15828
16;1997;11494
16;1998;6595
16;1999;10929
16;2000;9986
16;2001;13001
16;2002;15262
16;2003;13095
16;2004;5558
16;2005;2732
16;2006;1602
16;2007;16958
16;2008;12624
16;2009;9421
16;2010;9139
16;2011;19879
16;2012;9798
16;2013;13472
16;2014;12624
16;2015;13661
16;2016;13190
17;1980;NA
17;1981;NA
17;1982;NA
17;1983;NA
17;1984;666007
17;1985;1045631
17;1986;925750
17;1987;1058951
17;1988;919090
17;1989;992351
17;1990;885790
17;1991;1345334
17;1992;979030
17;1993;719288
17;1994;759248
17;1995;699308
17;1996;965710
17;1997;666007
17;1998;512826
17;1999;506165
17;2000;519486
17;2001;932410
17;2002;492845
17;2003;772568
17;2004;579426
17;2005;719288
17;2006;539466
17;2007;999011
17;2008;1025651
17;2009;732608
17;2010;705968
17;2011;725948
17;2012;1305374
17;2013;819189
17;2014;1045631
17;2015;879129
17;2016;532806
6;1980;NA
6;1981;NA
6;1982;NA
6;1983;NA
6;1984;NA
6;1985;NA
6;1986;NA
6;1987;NA
6;1988;NA
6;1989;NA
6;1990;NA
6;1991;NA
6;1992;NA
6;1993;NA
6;1994;NA
6;1995;NA
6;1996;NA
6;1997;NA
6;1998;NA
6;1999;NA
6;2000;NA
6;2001;NA
6;2002;NA
6;2003;NA
6;2004;NA
6;2005;26268
6;2006;27581
6;2007;24955
6;2008;18125
6;2009;18913
6;2010;17074
6;2011;18913
6;2012;11033
6;2013;21540
6;2014;27844
6;2015;9456
6;2016;18650
22;1980;NA
22;1981;NA
22;1982;NA
22;1983;NA
22;1984;NA
22;1985;NA
22;1986;NA
22;1987;NA
22;1988;NA
22;1989;NA
22;1990;NA
22;1991;NA
22;1992;NA
22;1993;NA
22;1994;NA
22;1995;NA
22;1996;69332
22;1997;149063
22;1998;207995
22;1999;112317
22;2000;47839
22;2001;90824
22;2002;79731
22;2003;53385
22;2004;101224
22;2005;128264
22;2006;47839
22;2007;59625
22;2008;84585
22;2009;68638
22;2010;65172
22;2011;47839
22;2012;58932
22;2013;54772
22;2014;44372
22;2015;47839
22;2016;58932
11;1980;447634
11;1981;480388
11;1982;360291
11;1983;665992
11;1984;589567
11;1985;753335
11;1986;655074
11;1987;720582
11;1988;840679
11;1989;556813
11;1990;556813
11;1991;480388
11;1992;513141
11;1993;502224
11;1994;382127
11;1995;447634
11;1996;393045
11;1997;349373
11;1998;316619
11;1999;305701
11;2000;294783
11;2001;338455
11;2002;283865
11;2003;327537
11;2004;349373
11;2005;283865
11;2006;360291
11;2007;393045
11;2008;480388
11;2009;425798
11;2010;414880
11;2011;272948
11;2012;338455
11;2013;240194
11;2014;240194
11;2015;294783
11;2016;207440
12;1980;NA
12;1981;NA
12;1982;NA
12;1983;NA
12;1984;NA
12;1985;NA
12;1986;NA
12;1987;NA
12;1988;NA
12;1989;NA
12;1990;18427
12;1991;19164
12;1992;18427
12;1993;16584
12;1994;13451
12;1995;16768
12;1996;15294
12;1997;13636
12;1998;11793
12;1999;12899
12;2000;13267
12;2001;13451
12;2002;14373
12;2003;14741
12;2004;16584
12;2005;17137
12;2006;16768
12;2007;16952
12;2008;16400
12;2009;14741
12;2010;15478
12;2011;16952
12;2012;17321
12;2013;16215
12;2014;17874
12;2015;17505
12;2016;17690
