"site";"year";"count"
2;1980;468571
2;1981;4e+05
2;1982;417143
2;1983;434286
2;1984;402857
2;1985;417143
2;1986;457143
2;1987;382857
2;1988;394286
2;1989;322857
2;1990;354286
2;1991;317143
2;1992;254286
2;1993;248571
2;1994;248571
2;1995;231429
2;1996;2e+05
2;1997;191429
2;1998;168571
2;1999;185714
2;2000;125714
2;2001;148571
2;2002;148571
2;2003;160000
2;2004;157143
2;2005;174286
2;2006;140000
2;2007;145714
2;2008;151429
2;2009;140000
2;2010;134286
2;2011;160000
2;2012;162857
2;2013;137143
2;2014;142857
2;2015;131429
2;2016;140000
3;1980;NA
3;1981;NA
3;1982;NA
3;1983;NA
3;1984;NA
3;1985;NA
3;1986;NA
3;1987;NA
3;1988;NA
3;1989;NA
3;1990;NA
3;1991;NA
3;1992;NA
3;1993;NA
3;1994;NA
3;1995;NA
3;1996;NA
3;1997;NA
3;1998;NA
3;1999;NA
3;2000;NA
3;2001;45267
3;2002;76501
3;2003;109093
3;2004;86459
3;2005;66089
3;2006;90533
3;2007;55678
3;2008;65184
3;2009;60205
3;2010;61110
3;2011;55678
3;2012;46172
3;2013;51604
3;2014;57036
3;2015;68805
3;2016;75595
28;1980;NA
28;1981;NA
28;1982;NA
28;1983;NA
28;1984;NA
28;1985;NA
28;1986;NA
28;1987;NA
28;1988;NA
28;1989;123617
28;1990;79115
28;1991;249190
28;1992;267327
28;1993;307449
28;1994;205990
28;1995;268405
28;1996;208847
28;1997;222411
28;1998;209891
28;1999;352936
28;2000;268430
28;2001;238189
28;2002;234644
28;2003;206116
28;2004;293917
28;2005;218636
28;2006;79044
28;2007;214126
28;2008;309796
28;2009;250998
28;2010;62594
28;2011;12328
28;2012;95185
28;2013;39558
28;2014;21015
28;2015;11126
28;2016;7417
7;1980;NA
7;1981;NA
7;1982;NA
7;1983;NA
7;1984;NA
7;1985;NA
7;1986;NA
7;1987;NA
7;1988;NA
7;1989;NA
7;1990;522030
7;1991;485488
7;1992;485488
7;1993;412404
7;1994;428065
7;1995;396743
7;1996;334099
7;1997;349760
7;1998;328879
7;1999;339320
7;2000;349760
7;2001;349760
7;2002;313218
7;2003;323659
7;2004;318438
7;2005;313218
7;2006;271456
7;2007;245354
7;2008;234914
7;2009;245354
7;2010;261015
7;2011;224473
7;2012;245354
7;2013;281896
7;2014;255795
7;2015;234914
7;2016;234914
10;1980;NA
10;1981;NA
10;1982;NA
10;1983;NA
10;1984;NA
10;1985;NA
10;1986;NA
10;1987;NA
10;1988;NA
10;1989;NA
10;1990;NA
10;1991;NA
10;1992;NA
10;1993;NA
10;1994;NA
10;1995;NA
10;1996;NA
10;1997;NA
10;1998;9818
10;1999;19439
10;2000;15708
10;2001;23170
10;2002;14923
10;2003;12665
10;2004;19144
10;2005;22973
10;2006;15806
10;2007;23857
10;2008;8541
10;2009;18359
10;2010;11585
10;2011;12665
10;2012;12370
10;2013;6971
10;2014;10799
10;2015;10309
10;2016;NA
11;1980;758948
11;1981;814753
11;1982;742206
11;1983;920782
11;1984;457601
11;1985;418538
11;1986;435279
11;1987;334830
11;1988;279025
11;1989;312508
11;1990;329250
11;1991;306928
11;1992;256703
11;1993;329250
11;1994;262284
11;1995;251122
11;1996;245542
11;1997;239962
11;1998;223220
11;1999;251122
11;2000;223220
11;2001;223220
11;2002;200898
11;2003;217640
11;2004;184156
11;2005;239962
11;2006;195318
11;2007;195318
11;2008;212059
11;2009;234381
11;2010;200898
11;2011;223220
11;2012;189737
11;2013;161834
11;2014;161834
11;2015;217640
11;2016;178576
12;1980;NA
12;1981;NA
12;1982;NA
12;1983;NA
12;1984;NA
12;1985;NA
12;1986;NA
12;1987;NA
12;1988;NA
12;1989;NA
12;1990;4960
12;1991;4662
12;1992;4067
12;1993;4067
12;1994;3522
12;1995;2877
12;1996;2728
12;1997;2678
12;1998;2381
12;1999;1984
12;2000;1835
12;2001;1736
12;2002;1736
12;2003;2083
12;2004;2232
12;2005;2034
12;2006;2232
12;2007;2083
12;2008;2182
12;2009;2133
12;2010;2381
12;2011;2678
12;2012;1736
12;2013;1934
12;2014;1389
12;2015;1686
12;2016;1438
13;1980;NA
13;1981;NA
13;1982;NA
13;1983;NA
13;1984;NA
13;1985;NA
13;1986;NA
13;1987;NA
13;1988;NA
13;1989;NA
13;1990;NA
13;1991;NA
13;1992;NA
13;1993;NA
13;1994;549020
13;1995;378824
13;1996;269020
13;1997;318431
13;1998;285490
13;1999;247059
13;2000;301961
13;2001;285490
13;2002;280000
13;2003;274510
13;2004;230588
13;2005;307451
13;2006;329412
13;2007;252549
13;2008;236078
13;2009;274510
13;2010;345882
13;2011;312941
13;2012;356863
13;2013;307451
13;2014;285490
13;2015;340392
13;2016;351373
