"site";"year";"count"
1;1980;NA
1;1981;NA
1;1982;56440
1;1983;71114
1;1984;34428
1;1985;24269
1;1986;51924
1;1987;67163
1;1988;54746
1;1989;51360
1;1990;42330
1;1991;33299
1;1992;37815
1;1993;58697
1;1994;50796
1;1995;68856
1;1996;47974
1;1997;35557
1;1998;27655
1;1999;49102
1;2000;78451
1;2001;72243
1;2002;35557
1;2003;43459
1;2004;36686
1;2005;30477
1;2006;86353
1;2007;130940
1;2008;139970
1;2009;187944
1;2010;214471
1;2011;171012
1;2012;247770
1;2013;209955
1;2014;190766
1;2015;104413
1;2016;126425
2;1980;NA
2;1981;NA
2;1982;NA
2;1983;NA
2;1984;NA
2;1985;3704
2;1986;2333
2;1987;2926
2;1988;4481
2;1989;5259
2;1990;4815
2;1991;3815
2;1992;3630
2;1993;3148
2;1994;3296
2;1995;3852
2;1996;4222
2;1997;3778
2;1998;3370
2;1999;4704
2;2000;4556
2;2001;3370
2;2002;4037
2;2003;3926
2;2004;4111
2;2005;2444
2;2006;3519
2;2007;2852
2;2008;3481
2;2009;3889
2;2010;3259
2;2011;4000
2;2012;3185
2;2013;3741
2;2014;3519
2;2015;3889
2;2016;3963
16;1980;NA
16;1981;NA
16;1982;NA
16;1983;NA
16;1984;1139112
16;1985;1036592
16;1986;1013809
16;1987;1070765
16;1988;1082156
16;1989;1230241
16;1990;1025201
16;1991;603729
16;1992;1253023
16;1993;911289
16;1994;1708668
16;1995;774596
16;1996;785987
16;1997;1287196
16;1998;1104938
16;1999;945463
16;2000;1218850
16;2001;820160
16;2002;546774
16;2003;523991
16;2004;569556
16;2005;558165
16;2006;535383
16;2007;626511
16;2008;785987
16;2009;535383
16;2010;410080
16;2011;432862
16;2012;387298
16;2013;410080
16;2014;375907
16;2015;318951
16;2016;273387
17;1980;240966
17;1981;348287
17;1982;285514
17;1983;390810
17;1984;275389
17;1985;180218
17;1986;236916
17;1987;283489
17;1988;293614
17;1989;295639
17;1990;321963
17;1991;206542
17;1992;222741
17;1993;275389
17;1994;232866
17;1995;257165
17;1996;261215
17;1997;226791
17;1998;161994
17;1999;210592
17;2000;249065
17;2001;245016
17;2002;212617
17;2003;188318
17;2004;208567
17;2005;143769
17;2006;212617
17;2007;198442
17;2008;206542
17;2009;220717
17;2010;194393
17;2011;204517
17;2012;208567
17;2013;194393
17;2014;180218
17;2015;174143
17;2016;147819
3;1980;NA
3;1981;NA
3;1982;NA
3;1983;NA
3;1984;NA
3;1985;NA
3;1986;NA
3;1987;NA
3;1988;NA
3;1989;8547
3;1990;5555
3;1991;5812
3;1992;6923
3;1993;5128
3;1994;3590
3;1995;6666
3;1996;7179
3;1997;9230
3;1998;10085
3;1999;10085
3;2000;11965
3;2001;12222
3;2002;13846
3;2003;12905
3;2004;11196
3;2005;10854
3;2006;10000
3;2007;11709
3;2008;12393
3;2009;13418
3;2010;10769
3;2011;17093
3;2012;12649
3;2013;11538
3;2014;5897
3;2015;5983
3;2016;13589
28;1980;NA
28;1981;NA
28;1982;NA
28;1983;NA
28;1984;NA
28;1985;NA
28;1986;NA
28;1987;NA
28;1988;NA
28;1989;11406
28;1990;17907
28;1991;9809
28;1992;9809
28;1993;2395
28;1994;10608
28;1995;19504
28;1996;21215
28;1997;10608
28;1998;13801
28;1999;11406
28;2000;14714
28;2001;18706
28;2002;12204
28;2003;26918
28;2004;22812
28;2005;18807
28;2006;24361
28;2007;28355
28;2008;32303
28;2009;42849
28;2010;43361
28;2011;41829
28;2012;31927
28;2013;39551
28;2014;40349
28;2015;40455
28;2016;53536
4;1980;NA
4;1981;NA
4;1982;NA
4;1983;NA
4;1984;NA
4;1985;NA
4;1986;NA
4;1987;NA
4;1988;NA
4;1989;NA
4;1990;NA
4;1991;NA
4;1992;NA
4;1993;NA
4;1994;NA
4;1995;NA
4;1996;NA
4;1997;NA
4;1998;NA
4;1999;773671
4;2000;820092
4;2001;905195
4;2002;835565
4;2003;727251
4;2004;765935
4;2005;649884
4;2006;796881
4;2007;549307
4;2008;425519
4;2009;611200
4;2010;549307
